Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=30, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=2, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Inferrence batch: 0, total_time: 0.034137s, time: 0.034137s
Inferrence batch: 16344, total_time: 429.035377s, time: 0.025955s
Inferrence batch: 16345, total_time: 429.060866s, time: 0.025489s
Inferrence batch: 16346, total_time: 429.086286s, time: 0.025420s
Inferrence batch: 16347, total_time: 429.111697s, time: 0.025411s
Inferrence batch: 16348, total_time: 429.136972s, time: 0.025275s
Inferrence batch: 16349, total_time: 429.162240s, time: 0.025269s
Inferrence batch: 16350, total_time: 429.187545s, time: 0.025304s
Inferrence batch: 16351, total_time: 429.213141s, time: 0.025597s
Inferrence batch: 16352, total_time: 429.238483s, time: 0.025342s
Inferrence batch: 16353, total_time: 429.263657s, time: 0.025173s
Inferrence batch: 16354, total_time: 429.288658s, time: 0.025001s
Inferrence batch: 16355, total_time: 429.313927s, time: 0.025269s
Inferrence batch: 16356, total_time: 429.339983s, time: 0.026056s
Inferrence batch: 16357, total_time: 429.365204s, time: 0.025221s
Inferrence batch: 16358, total_time: 429.390709s, time: 0.025505s
Inferrence batch: 16359, total_time: 429.416094s, time: 0.025385s
Inferrence batch: 16360, total_time: 429.441350s, time: 0.025256s
Inferrence batch: 16361, total_time: 429.466621s, time: 0.025271s
Inferrence batch: 16362, total_time: 429.492025s, time: 0.025404s
Inferrence batch: 16363, total_time: 429.517262s, time: 0.025237s
Inferrence batch: 16364, total_time: 429.542516s, time: 0.025254s
Inferrence batch: 16365, total_time: 429.567760s, time: 0.025244s
Inferrence batch: 16366, total_time: 429.592872s, time: 0.025111s
Inferrence batch: 16367, total_time: 429.618148s, time: 0.025276s
Inferrence batch: 16368, total_time: 429.643470s, time: 0.025322s
Inferrence batch: 16369, total_time: 429.668633s, time: 0.025163s
Inferrence batch: 16370, total_time: 429.694139s, time: 0.025507s
Inferrence batch: 16371, total_time: 429.719649s, time: 0.025510s
Inferrence batch: 16372, total_time: 429.745032s, time: 0.025383s
Inferrence batch: 16373, total_time: 429.770775s, time: 0.025743s
Inferrence batch: 16374, total_time: 429.796018s, time: 0.025243s
Inferrence batch: 16375, total_time: 429.821301s, time: 0.025283s
Inferrence batch: 16376, total_time: 429.846566s, time: 0.025265s
Inferrence batch: 16377, total_time: 429.871784s, time: 0.025218s
Inferrence batch: 16378, total_time: 429.897094s, time: 0.025309s
Inferrence batch: 16379, total_time: 429.922399s, time: 0.025306s
Inferrence batch: 16380, total_time: 429.947656s, time: 0.025257s
Inferrence batch: 16381, total_time: 429.972647s, time: 0.024991s
Inferrence batch: 16382, total_time: 429.997491s, time: 0.024844s
Inferrence batch: 16383, total_time: 430.022295s, time: 0.024804s
Inferrence batch: 16384, total_time: 430.047549s, time: 0.025254s
Inferrence batch: 16385, total_time: 430.072519s, time: 0.024970s
Inferrence batch: 16386, total_time: 430.097399s, time: 0.024880s
Inferrence batch: 16387, total_time: 430.122431s, time: 0.025033s
Inferrence batch: 16388, total_time: 430.147205s, time: 0.024774s
Inferrence batch: 16389, total_time: 430.172034s, time: 0.024829s
Inferrence batch: 16390, total_time: 430.196936s, time: 0.024902s
Inferrence batch: 16391, total_time: 430.221932s, time: 0.024997s
Inferrence batch: 16392, total_time: 430.246961s, time: 0.025029s
Inferrence batch: 16393, total_time: 430.272084s, time: 0.025123s
Inferrence batch: 16394, total_time: 430.297317s, time: 0.025233s
Inferrence batch: 16395, total_time: 430.322566s, time: 0.025249s
Inferrence batch: 16396, total_time: 430.347836s, time: 0.025270s
Inferrence batch: 16397, total_time: 430.375895s, time: 0.028059s
Inferrence batch: 16398, total_time: 430.401225s, time: 0.025330s
Inferrence batch: 16399, total_time: 430.426614s, time: 0.025389s
Inferrence batch: 16400, total_time: 430.452266s, time: 0.025652s
Inferrence batch: 16401, total_time: 430.477627s, time: 0.025360s
Inferrence batch: 16402, total_time: 430.503459s, time: 0.025833s
Inferrence batch: 16403, total_time: 430.528698s, time: 0.025239s
Inferrence batch: 16404, total_time: 430.553902s, time: 0.025204s
Inferrence batch: 16405, total_time: 430.579148s, time: 0.025246s
Inferrence batch: 16406, total_time: 430.604311s, time: 0.025163s
Inferrence batch: 16407, total_time: 430.629570s, time: 0.025259s
Inferrence batch: 16408, total_time: 430.654577s, time: 0.025007s
Inferrence batch: 16409, total_time: 430.679535s, time: 0.024958s
Inferrence batch: 16410, total_time: 430.704409s, time: 0.024874s
Inferrence batch: 16411, total_time: 430.729354s, time: 0.024945s
Inferrence batch: 16412, total_time: 430.754460s, time: 0.025105s
Inferrence batch: 16413, total_time: 430.779586s, time: 0.025126s
Inferrence batch: 16414, total_time: 430.805606s, time: 0.026020s
Inferrence batch: 16415, total_time: 430.830495s, time: 0.024889s
Inferrence batch: 16416, total_time: 430.855927s, time: 0.025431s
Inferrence batch: 16417, total_time: 430.880824s, time: 0.024898s
Inferrence batch: 16418, total_time: 430.905575s, time: 0.024751s
Inferrence batch: 16419, total_time: 430.930411s, time: 0.024836s
Inferrence batch: 16420, total_time: 430.955250s, time: 0.024839s
Inferrence batch: 16421, total_time: 430.980460s, time: 0.025210s
Inferrence batch: 16422, total_time: 431.006004s, time: 0.025544s
Inferrence batch: 16423, total_time: 431.031390s, time: 0.025387s
Inferrence batch: 16424, total_time: 431.056700s, time: 0.025309s
Inferrence batch: 16425, total_time: 431.082126s, time: 0.025427s
Inferrence batch: 16426, total_time: 431.107434s, time: 0.025307s
Inferrence batch: 16427, total_time: 431.132763s, time: 0.025330s
Inferrence batch: 16428, total_time: 431.158367s, time: 0.025604s
Inferrence batch: 16429, total_time: 431.183815s, time: 0.025447s
Inferrence batch: 16430, total_time: 431.209452s, time: 0.025637s
Inferrence batch: 16431, total_time: 431.235590s, time: 0.026139s
Inferrence batch: 16432, total_time: 431.261209s, time: 0.025619s
Inferrence batch: 16433, total_time: 431.286793s, time: 0.025584s
Inferrence batch: 16434, total_time: 431.312177s, time: 0.025384s
Inferrence batch: 16435, total_time: 431.337672s, time: 0.025494s
Inferrence batch: 16436, total_time: 431.363030s, time: 0.025358s
Inferrence batch: 16437, total_time: 431.388469s, time: 0.025439s
Inferrence batch: 16438, total_time: 431.413673s, time: 0.025204s
Inferrence batch: 16439, total_time: 431.438850s, time: 0.025177s
Inferrence batch: 16440, total_time: 431.464229s, time: 0.025380s
Inferrence batch: 16441, total_time: 431.489561s, time: 0.025331s
Inferrence batch: 16442, total_time: 431.514627s, time: 0.025066s
Inferrence batch: 16443, total_time: 431.539701s, time: 0.025074s
Inferrence batch: 16444, total_time: 431.564806s, time: 0.025105s
Inferrence batch: 16445, total_time: 431.589814s, time: 0.025009s
Inferrence batch: 16446, total_time: 431.614454s, time: 0.024640s
Inferrence batch: 16447, total_time: 431.639494s, time: 0.025039s
Inferrence batch: 16448, total_time: 431.664610s, time: 0.025117s
Inferrence batch: 16449, total_time: 431.689682s, time: 0.025072s
Inferrence batch: 16450, total_time: 431.714849s, time: 0.025167s
Inferrence batch: 16451, total_time: 431.740116s, time: 0.025267s
Inferrence batch: 16452, total_time: 431.765358s, time: 0.025242s
Inferrence batch: 16453, total_time: 431.790558s, time: 0.025200s
Inferrence batch: 16454, total_time: 431.816003s, time: 0.025445s
Inferrence batch: 16455, total_time: 431.841620s, time: 0.025617s
Inferrence batch: 16456, total_time: 431.867149s, time: 0.025529s
Inferrence batch: 16457, total_time: 431.893172s, time: 0.026022s
Inferrence batch: 16458, total_time: 431.919281s, time: 0.026109s
Inferrence batch: 16459, total_time: 431.945493s, time: 0.026212s
Inferrence batch: 16460, total_time: 431.971426s, time: 0.025933s
Inferrence batch: 16461, total_time: 431.996861s, time: 0.025435s
Inferrence batch: 16462, total_time: 432.022318s, time: 0.025456s
Inferrence batch: 16463, total_time: 432.047807s, time: 0.025490s
Inferrence batch: 16464, total_time: 432.073283s, time: 0.025476s
Inferrence batch: 16465, total_time: 432.098860s, time: 0.025576s
Inferrence batch: 16466, total_time: 432.124328s, time: 0.025468s
Inferrence batch: 16467, total_time: 432.149622s, time: 0.025295s
Inferrence batch: 16468, total_time: 432.174945s, time: 0.025323s
Inferrence batch: 16469, total_time: 432.200382s, time: 0.025437s
Inferrence batch: 16470, total_time: 432.225545s, time: 0.025163s
Inferrence batch: 16471, total_time: 432.250754s, time: 0.025209s
Inferrence batch: 16472, total_time: 432.275842s, time: 0.025088s
Inferrence batch: 16473, total_time: 432.300611s, time: 0.024769s
Inferrence batch: 16474, total_time: 432.325551s, time: 0.024940s
Inferrence batch: 16475, total_time: 432.350126s, time: 0.024575s
Inferrence batch: 16476, total_time: 432.374804s, time: 0.024678s
Inferrence batch: 16477, total_time: 432.399832s, time: 0.025028s
Inferrence batch: 16478, total_time: 432.424965s, time: 0.025133s
Inferrence batch: 16479, total_time: 432.450089s, time: 0.025124s
Inferrence batch: 16480, total_time: 432.475211s, time: 0.025122s
Inferrence batch: 16481, total_time: 432.500488s, time: 0.025277s
Inferrence batch: 16482, total_time: 432.525831s, time: 0.025342s
Inferrence batch: 16483, total_time: 432.551161s, time: 0.025330s
Inferrence batch: 16484, total_time: 432.576634s, time: 0.025473s
Inferrence batch: 16485, total_time: 432.602161s, time: 0.025527s
Inferrence batch: 16486, total_time: 432.627983s, time: 0.025822s
Inferrence batch: 16487, total_time: 432.664675s, time: 0.036691s
Inferrence batch: 16488, total_time: 432.690231s, time: 0.025557s
Inferrence batch: 16489, total_time: 432.715871s, time: 0.025640s
Inferrence batch: 16490, total_time: 432.741036s, time: 0.025165s
Inferrence batch: 16491, total_time: 432.766423s, time: 0.025386s
Inferrence batch: 16492, total_time: 432.791786s, time: 0.025363s
Inferrence batch: 16493, total_time: 432.817327s, time: 0.025542s
Inferrence batch: 16494, total_time: 432.842630s, time: 0.025302s
Inferrence batch: 16495, total_time: 432.867980s, time: 0.025351s
Inferrence batch: 16496, total_time: 432.893250s, time: 0.025269s
Inferrence batch: 16497, total_time: 432.918447s, time: 0.025198s
Inferrence batch: 16498, total_time: 432.943645s, time: 0.025198s
Inferrence batch: 16499, total_time: 432.968756s, time: 0.025111s
Inferrence batch: 16500, total_time: 432.993662s, time: 0.024906s
Inferrence batch: 16501, total_time: 433.019264s, time: 0.025602s
Inferrence batch: 16502, total_time: 433.044191s, time: 0.024927s
Inferrence batch: 16503, total_time: 433.069316s, time: 0.025124s
Inferrence batch: 16504, total_time: 433.093944s, time: 0.024628s
Inferrence batch: 16505, total_time: 433.118520s, time: 0.024576s
Inferrence batch: 16506, total_time: 433.143213s, time: 0.024693s
Inferrence batch: 16507, total_time: 433.168384s, time: 0.025171s
Inferrence batch: 16508, total_time: 433.193637s, time: 0.025253s
Inferrence batch: 16509, total_time: 433.218763s, time: 0.025125s
Inferrence batch: 16510, total_time: 433.243953s, time: 0.025190s
Inferrence batch: 16511, total_time: 433.269136s, time: 0.025184s
Inferrence batch: 16512, total_time: 433.294409s, time: 0.025272s
Inferrence batch: 16513, total_time: 433.319816s, time: 0.025407s
Inferrence batch: 16514, total_time: 433.345078s, time: 0.025262s
Inferrence batch: 16515, total_time: 433.370555s, time: 0.025478s
Inferrence batch: 16516, total_time: 433.407167s, time: 0.036611s
Inferrence batch: 16517, total_time: 433.437386s, time: 0.030219s
Inferrence batch: 16518, total_time: 433.462997s, time: 0.025611s
Inferrence batch: 16519, total_time: 433.488366s, time: 0.025369s
Inferrence batch: 16520, total_time: 433.513759s, time: 0.025393s
Inferrence batch: 16521, total_time: 433.539264s, time: 0.025505s
Inferrence batch: 16522, total_time: 433.564562s, time: 0.025298s
Inferrence batch: 16523, total_time: 433.589938s, time: 0.025376s
Inferrence batch: 16524, total_time: 433.615248s, time: 0.025310s
Inferrence batch: 16525, total_time: 433.640546s, time: 0.025298s
Inferrence batch: 16526, total_time: 433.665813s, time: 0.025267s
Inferrence batch: 16527, total_time: 433.690948s, time: 0.025135s
Inferrence batch: 16528, total_time: 433.716189s, time: 0.025240s
Inferrence batch: 16529, total_time: 433.741318s, time: 0.025130s
Inferrence batch: 16530, total_time: 433.766705s, time: 0.025387s
Inferrence batch: 16531, total_time: 433.792311s, time: 0.025606s
Inferrence batch: 16532, total_time: 433.817556s, time: 0.025245s
Inferrence batch: 16533, total_time: 433.842971s, time: 0.025415s
Inferrence batch: 16534, total_time: 433.867522s, time: 0.024550s
Inferrence batch: 16535, total_time: 433.892091s, time: 0.024570s
Inferrence batch: 16536, total_time: 433.916773s, time: 0.024682s
Inferrence batch: 16537, total_time: 433.941947s, time: 0.025174s
Inferrence batch: 16538, total_time: 433.967110s, time: 0.025163s
Inferrence batch: 16539, total_time: 433.992244s, time: 0.025134s
Inferrence batch: 16540, total_time: 434.017370s, time: 0.025125s
Inferrence batch: 16541, total_time: 434.042534s, time: 0.025165s
Inferrence batch: 16542, total_time: 434.067647s, time: 0.025113s
Inferrence batch: 16543, total_time: 434.092845s, time: 0.025198s
Inferrence batch: 16544, total_time: 434.118233s, time: 0.025388s
Inferrence batch: 16545, total_time: 434.144446s, time: 0.026213s
Inferrence batch: 16546, total_time: 434.169936s, time: 0.025490s
Inferrence batch: 16547, total_time: 434.195403s, time: 0.025467s
Inferrence batch: 16548, total_time: 434.220904s, time: 0.025501s
Inferrence batch: 16549, total_time: 434.246406s, time: 0.025503s
Inferrence batch: 16550, total_time: 434.272089s, time: 0.025682s
Inferrence batch: 16551, total_time: 434.297544s, time: 0.025456s
Inferrence batch: 16552, total_time: 434.323073s, time: 0.025529s
Inferrence batch: 16553, total_time: 434.348641s, time: 0.025568s
Inferrence batch: 16554, total_time: 434.374063s, time: 0.025422s
Inferrence batch: 16555, total_time: 434.399385s, time: 0.025322s
Inferrence batch: 16556, total_time: 434.424761s, time: 0.025376s
Inferrence batch: 16557, total_time: 434.450117s, time: 0.025356s
Inferrence batch: 16558, total_time: 434.475400s, time: 0.025283s
Inferrence batch: 16559, total_time: 434.500917s, time: 0.025517s
Inferrence batch: 16560, total_time: 434.530479s, time: 0.029562s
Inferrence batch: 16561, total_time: 434.560237s, time: 0.029758s
Inferrence batch: 16562, total_time: 434.590450s, time: 0.030214s
Inferrence batch: 16563, total_time: 434.619738s, time: 0.029288s
Inferrence batch: 16564, total_time: 434.646592s, time: 0.026854s
Inferrence batch: 16565, total_time: 434.671465s, time: 0.024873s
Inferrence batch: 16566, total_time: 434.696605s, time: 0.025141s
Inferrence batch: 16567, total_time: 434.721906s, time: 0.025301s
Inferrence batch: 16568, total_time: 434.746988s, time: 0.025082s
Inferrence batch: 16569, total_time: 434.772216s, time: 0.025228s
Inferrence batch: 16570, total_time: 434.797567s, time: 0.025351s
Inferrence batch: 16571, total_time: 434.822963s, time: 0.025396s
Inferrence batch: 16572, total_time: 434.848301s, time: 0.025338s
Inferrence batch: 16573, total_time: 434.874110s, time: 0.025809s
Inferrence batch: 16574, total_time: 434.899878s, time: 0.025768s
Inferrence batch: 16575, total_time: 434.925730s, time: 0.025852s
Inferrence batch: 16576, total_time: 434.952026s, time: 0.026296s
Inferrence batch: 16577, total_time: 434.977839s, time: 0.025812s
Inferrence batch: 16578, total_time: 435.003850s, time: 0.026011s
Inferrence batch: 16579, total_time: 435.029680s, time: 0.025831s
Inferrence batch: 16580, total_time: 435.055449s, time: 0.025769s
Inferrence batch: 16581, total_time: 435.081208s, time: 0.025759s
Inferrence batch: 16582, total_time: 435.106898s, time: 0.025690s
Inferrence batch: 16583, total_time: 435.132649s, time: 0.025751s
Inferrence batch: 16584, total_time: 435.158461s, time: 0.025812s
Inferrence batch: 16585, total_time: 435.183948s, time: 0.025487s
Inferrence batch: 16586, total_time: 435.209285s, time: 0.025337s
Inferrence batch: 16587, total_time: 435.234684s, time: 0.025398s
Inferrence batch: 16588, total_time: 435.261535s, time: 0.026851s
Inferrence batch: 16589, total_time: 435.287075s, time: 0.025540s
Inferrence batch: 16590, total_time: 435.312644s, time: 0.025569s
Inferrence batch: 16591, total_time: 435.338039s, time: 0.025395s
Inferrence batch: 16592, total_time: 435.363436s, time: 0.025397s
Inferrence batch: 16593, total_time: 435.388741s, time: 0.025306s
Inferrence batch: 16594, total_time: 435.413582s, time: 0.024841s
Inferrence batch: 16595, total_time: 435.438578s, time: 0.024996s
Inferrence batch: 16596, total_time: 435.463755s, time: 0.025177s
Inferrence batch: 16597, total_time: 435.488707s, time: 0.024952s
Inferrence batch: 16598, total_time: 435.514206s, time: 0.025499s
Inferrence batch: 16599, total_time: 435.539419s, time: 0.025213s
Inferrence batch: 16600, total_time: 435.565530s, time: 0.026111s
Inferrence batch: 16601, total_time: 435.590705s, time: 0.025175s
Inferrence batch: 16602, total_time: 435.616053s, time: 0.025348s
Inferrence batch: 16603, total_time: 435.642075s, time: 0.026022s
Inferrence batch: 16604, total_time: 435.667608s, time: 0.025533s
Inferrence batch: 16605, total_time: 435.693417s, time: 0.025809s
Inferrence batch: 16606, total_time: 435.718780s, time: 0.025363s
Inferrence batch: 16607, total_time: 435.744280s, time: 0.025500s
Inferrence batch: 16608, total_time: 435.769620s, time: 0.025340s
Inferrence batch: 16609, total_time: 435.795011s, time: 0.025391s
Inferrence batch: 16610, total_time: 435.820003s, time: 0.024992s
Inferrence batch: 16611, total_time: 435.844852s, time: 0.024849s
Inferrence batch: 16612, total_time: 435.869744s, time: 0.024892s
Inferrence batch: 16613, total_time: 435.895068s, time: 0.025324s
Inferrence batch: 16614, total_time: 435.924673s, time: 0.029605s
Inferrence batch: 16615, total_time: 435.953581s, time: 0.028908s
Inferrence batch: 16616, total_time: 435.981996s, time: 0.028415s
Inferrence batch: 16617, total_time: 436.011224s, time: 0.029228s
Inferrence batch: 16618, total_time: 436.036493s, time: 0.025269s
Inferrence batch: 16619, total_time: 436.061916s, time: 0.025423s
Inferrence batch: 16620, total_time: 436.087260s, time: 0.025344s
Inferrence batch: 16621, total_time: 436.112392s, time: 0.025133s
Inferrence batch: 16622, total_time: 436.137215s, time: 0.024823s
Inferrence batch: 16623, total_time: 436.162196s, time: 0.024981s
Inferrence batch: 16624, total_time: 436.186938s, time: 0.024741s
Inferrence batch: 16625, total_time: 436.211691s, time: 0.024753s
Inferrence batch: 16626, total_time: 436.236877s, time: 0.025186s
Inferrence batch: 16627, total_time: 436.261650s, time: 0.024773s
Inferrence batch: 16628, total_time: 436.286992s, time: 0.025342s
Inferrence batch: 16629, total_time: 436.311896s, time: 0.024904s
Inferrence batch: 16630, total_time: 436.336946s, time: 0.025050s
Inferrence batch: 16631, total_time: 436.362224s, time: 0.025277s
Inferrence batch: 16632, total_time: 436.387437s, time: 0.025213s
Inferrence batch: 16633, total_time: 436.413541s, time: 0.026104s
Inferrence batch: 16634, total_time: 436.438899s, time: 0.025358s
Inferrence batch: 16635, total_time: 436.464030s, time: 0.025131s
Inferrence batch: 16636, total_time: 436.489527s, time: 0.025497s
Inferrence batch: 16637, total_time: 436.514913s, time: 0.025386s
Inferrence batch: 16638, total_time: 436.539965s, time: 0.025052s
Inferrence batch: 16639, total_time: 436.565145s, time: 0.025180s
Inferrence batch: 16640, total_time: 436.590426s, time: 0.025281s
Inferrence batch: 16641, total_time: 436.615796s, time: 0.025369s
Inferrence batch: 16642, total_time: 436.640912s, time: 0.025116s
Inferrence batch: 16643, total_time: 436.666001s, time: 0.025089s
Inferrence batch: 16644, total_time: 436.691325s, time: 0.025324s
Inferrence batch: 16645, total_time: 436.716654s, time: 0.025329s
Inferrence batch: 16646, total_time: 436.742244s, time: 0.025589s
Inferrence batch: 16647, total_time: 436.767599s, time: 0.025356s
Inferrence batch: 16648, total_time: 436.793270s, time: 0.025671s
Inferrence batch: 16649, total_time: 436.818320s, time: 0.025050s
Inferrence batch: 16650, total_time: 436.843891s, time: 0.025570s
Inferrence batch: 16651, total_time: 436.869223s, time: 0.025333s
Inferrence batch: 16652, total_time: 436.894465s, time: 0.025242s
Inferrence batch: 16653, total_time: 436.919522s, time: 0.025057s
Inferrence batch: 16654, total_time: 436.944342s, time: 0.024821s
Inferrence batch: 16655, total_time: 436.969226s, time: 0.024884s
Inferrence batch: 16656, total_time: 436.994200s, time: 0.024974s
Inferrence batch: 16657, total_time: 437.019783s, time: 0.025583s
Inferrence batch: 16658, total_time: 437.044985s, time: 0.025201s
Inferrence batch: 16659, total_time: 437.070148s, time: 0.025163s
Inferrence batch: 16660, total_time: 437.095569s, time: 0.025421s
Inferrence batch: 16661, total_time: 437.121326s, time: 0.025758s
Inferrence batch: 16662, total_time: 437.146623s, time: 0.025297s
Inferrence batch: 16663, total_time: 437.173499s, time: 0.026876s
Inferrence batch: 16664, total_time: 437.198671s, time: 0.025172s
Inferrence batch: 16665, total_time: 437.224089s, time: 0.025418s
Inferrence batch: 16666, total_time: 437.249255s, time: 0.025166s
Inferrence batch: 16667, total_time: 437.274424s, time: 0.025168s
Inferrence batch: 16668, total_time: 437.299507s, time: 0.025083s
Inferrence batch: 16669, total_time: 437.324661s, time: 0.025155s
Inferrence batch: 16670, total_time: 437.349326s, time: 0.024664s
Inferrence batch: 16671, total_time: 437.374384s, time: 0.025058s
Inferrence batch: 16672, total_time: 437.399473s, time: 0.025090s
Inferrence batch: 16673, total_time: 437.424594s, time: 0.025121s
Inferrence batch: 16674, total_time: 437.449785s, time: 0.025191s
Inferrence batch: 16675, total_time: 437.475379s, time: 0.025594s
Inferrence batch: 16676, total_time: 437.500841s, time: 0.025462s
Inferrence batch: 16677, total_time: 437.526542s, time: 0.025701s
Inferrence batch: 16678, total_time: 437.551897s, time: 0.025355s
Inferrence batch: 16679, total_time: 437.577138s, time: 0.025241s
Inferrence batch: 16680, total_time: 437.602285s, time: 0.025147s
Inferrence batch: 16681, total_time: 437.627688s, time: 0.025404s
Inferrence batch: 16682, total_time: 437.652979s, time: 0.025290s
Inferrence batch: 16683, total_time: 437.678314s, time: 0.025336s
Inferrence batch: 16684, total_time: 437.703819s, time: 0.025504s
Inferrence batch: 16685, total_time: 437.729424s, time: 0.025605s
Inferrence batch: 16686, total_time: 437.755062s, time: 0.025639s
Inferrence batch: 16687, total_time: 437.780714s, time: 0.025652s
Inferrence batch: 16688, total_time: 437.806483s, time: 0.025769s
Inferrence batch: 16689, total_time: 437.832463s, time: 0.025980s
Inferrence batch: 16690, total_time: 437.858349s, time: 0.025887s
Inferrence batch: 16691, total_time: 437.884384s, time: 0.026035s
Inferrence batch: 16692, total_time: 437.910318s, time: 0.025934s
Inferrence batch: 16693, total_time: 437.935628s, time: 0.025310s
Inferrence batch: 16694, total_time: 437.960825s, time: 0.025197s
Inferrence batch: 16695, total_time: 437.985981s, time: 0.025155s
Inferrence batch: 16696, total_time: 438.011345s, time: 0.025364s
Inferrence batch: 16697, total_time: 438.036579s, time: 0.025234s
Inferrence batch: 16698, total_time: 438.061768s, time: 0.025188s
Inferrence batch: 16699, total_time: 438.086880s, time: 0.025113s
Inferrence batch: 16700, total_time: 438.112114s, time: 0.025234s
Inferrence batch: 16701, total_time: 438.137328s, time: 0.025213s
Inferrence batch: 16702, total_time: 438.162395s, time: 0.025068s
Inferrence batch: 16703, total_time: 438.187865s, time: 0.025470s
Inferrence batch: 16704, total_time: 438.212984s, time: 0.025119s
Inferrence batch: 16705, total_time: 438.238661s, time: 0.025676s
Inferrence batch: 16706, total_time: 438.264514s, time: 0.025854s
Inferrence batch: 16707, total_time: 438.289723s, time: 0.025209s
Inferrence batch: 16708, total_time: 438.315035s, time: 0.025312s
Inferrence batch: 16709, total_time: 438.340479s, time: 0.025445s
Inferrence batch: 16710, total_time: 438.366200s, time: 0.025721s
Inferrence batch: 16711, total_time: 438.391805s, time: 0.025606s
Inferrence batch: 16712, total_time: 438.418901s, time: 0.027095s
Inferrence batch: 16713, total_time: 438.444794s, time: 0.025894s
Inferrence batch: 16714, total_time: 438.470334s, time: 0.025540s
Inferrence batch: 16715, total_time: 438.495904s, time: 0.025570s
Inferrence batch: 16716, total_time: 438.521554s, time: 0.025649s
Inferrence batch: 16717, total_time: 438.547218s, time: 0.025664s
Inferrence batch: 16718, total_time: 438.572880s, time: 0.025663s
Inferrence batch: 16719, total_time: 438.598813s, time: 0.025933s
Inferrence batch: 16720, total_time: 438.624418s, time: 0.025605s
Inferrence batch: 16721, total_time: 438.651845s, time: 0.027427s
Inferrence batch: 16722, total_time: 438.677305s, time: 0.025460s
Inferrence batch: 16723, total_time: 438.702552s, time: 0.025247s
Inferrence batch: 16724, total_time: 438.727700s, time: 0.025147s
Inferrence batch: 16725, total_time: 438.753108s, time: 0.025408s
Inferrence batch: 16726, total_time: 438.778118s, time: 0.025011s
Inferrence batch: 16727, total_time: 438.803130s, time: 0.025012s
Inferrence batch: 16728, total_time: 438.828244s, time: 0.025114s
Inferrence batch: 16729, total_time: 438.853273s, time: 0.025029s
Inferrence batch: 16730, total_time: 438.878322s, time: 0.025050s
Inferrence batch: 16731, total_time: 438.903372s, time: 0.025049s
Inferrence batch: 16732, total_time: 438.928475s, time: 0.025103s
Inferrence batch: 16733, total_time: 438.953820s, time: 0.025346s
Inferrence batch: 16734, total_time: 438.978989s, time: 0.025168s
Inferrence batch: 16735, total_time: 439.004267s, time: 0.025278s
Inferrence batch: 16736, total_time: 439.029834s, time: 0.025567s
Inferrence batch: 16737, total_time: 439.055354s, time: 0.025521s
Inferrence batch: 16738, total_time: 439.080547s, time: 0.025192s
Inferrence batch: 16739, total_time: 439.105885s, time: 0.025339s
Inferrence batch: 16740, total_time: 439.131176s, time: 0.025291s
Inferrence batch: 16741, total_time: 439.156661s, time: 0.025485s
Inferrence batch: 16742, total_time: 439.182038s, time: 0.025377s
Inferrence batch: 16743, total_time: 439.207376s, time: 0.025339s
Inferrence batch: 16744, total_time: 439.232750s, time: 0.025373s
Inferrence batch: 16745, total_time: 439.258399s, time: 0.025649s
Inferrence batch: 16746, total_time: 439.283874s, time: 0.025475s
Inferrence batch: 16747, total_time: 439.309752s, time: 0.025877s
Inferrence batch: 16748, total_time: 439.335771s, time: 0.026020s
Inferrence batch: 16749, total_time: 439.361738s, time: 0.025967s
Inferrence batch: 16750, total_time: 439.391835s, time: 0.030097s
Inferrence batch: 16751, total_time: 439.421443s, time: 0.029607s
Inferrence batch: 16752, total_time: 439.451014s, time: 0.029571s
Inferrence batch: 16753, total_time: 439.477566s, time: 0.026552s
Inferrence batch: 16754, total_time: 439.502705s, time: 0.025139s
Inferrence batch: 16755, total_time: 439.529208s, time: 0.026503s
Inferrence batch: 16756, total_time: 439.558491s, time: 0.029283s
Inferrence batch: 16757, total_time: 439.587853s, time: 0.029362s
Inferrence batch: 16758, total_time: 439.612975s, time: 0.025122s
Inferrence batch: 16759, total_time: 439.637853s, time: 0.024878s
Inferrence batch: 16760, total_time: 439.663014s, time: 0.025161s
Inferrence batch: 16761, total_time: 439.687929s, time: 0.024915s
Inferrence batch: 16762, total_time: 439.714052s, time: 0.026124s
Inferrence batch: 16763, total_time: 439.739008s, time: 0.024956s
Inferrence batch: 16764, total_time: 439.764221s, time: 0.025213s
Inferrence batch: 16765, total_time: 439.789529s, time: 0.025308s
