Inferrence batch: 0, total_time: 0.030114s, time: 0.030114s
Inferrence batch: 5835, total_time: 157.326821s, time: 0.025514s
Inferrence batch: 5836, total_time: 157.357268s, time: 0.030447s
Inferrence batch: 5837, total_time: 157.387721s, time: 0.030453s
Inferrence batch: 5838, total_time: 157.418054s, time: 0.030333s
Inferrence batch: 5839, total_time: 157.448630s, time: 0.030576s
Inferrence batch: 5840, total_time: 157.474128s, time: 0.025498s
Inferrence batch: 5841, total_time: 157.499891s, time: 0.025763s
Inferrence batch: 5842, total_time: 157.525572s, time: 0.025681s
Inferrence batch: 5843, total_time: 157.551356s, time: 0.025784s
Inferrence batch: 5844, total_time: 157.577377s, time: 0.026021s
Inferrence batch: 5845, total_time: 157.603660s, time: 0.026283s
Inferrence batch: 5846, total_time: 157.629352s, time: 0.025693s
Inferrence batch: 5847, total_time: 157.655385s, time: 0.026033s
Inferrence batch: 5848, total_time: 157.681465s, time: 0.026080s
Inferrence batch: 5849, total_time: 157.707498s, time: 0.026032s
Inferrence batch: 5850, total_time: 157.734087s, time: 0.026589s
Inferrence batch: 5851, total_time: 157.760656s, time: 0.026569s
Inferrence batch: 5852, total_time: 157.786804s, time: 0.026148s
Inferrence batch: 5853, total_time: 157.812992s, time: 0.026188s
Inferrence batch: 5854, total_time: 157.839894s, time: 0.026902s
Inferrence batch: 5855, total_time: 157.866368s, time: 0.026473s
Inferrence batch: 5856, total_time: 157.894233s, time: 0.027865s
Inferrence batch: 5857, total_time: 157.929491s, time: 0.035258s
Inferrence batch: 5858, total_time: 157.954877s, time: 0.025386s
Inferrence batch: 5859, total_time: 157.980279s, time: 0.025402s
Inferrence batch: 5860, total_time: 158.006451s, time: 0.026172s
Inferrence batch: 5861, total_time: 158.032164s, time: 0.025713s
Inferrence batch: 5862, total_time: 158.058175s, time: 0.026011s
Inferrence batch: 5863, total_time: 158.084652s, time: 0.026478s
Inferrence batch: 5864, total_time: 158.110378s, time: 0.025725s
Inferrence batch: 5865, total_time: 158.136032s, time: 0.025655s
Inferrence batch: 5866, total_time: 158.165171s, time: 0.029138s
Inferrence batch: 5867, total_time: 158.191400s, time: 0.026229s
Inferrence batch: 5868, total_time: 158.216757s, time: 0.025357s
Inferrence batch: 5869, total_time: 158.242338s, time: 0.025581s
Inferrence batch: 5870, total_time: 158.272375s, time: 0.030038s
Inferrence batch: 5871, total_time: 158.302248s, time: 0.029872s
Inferrence batch: 5872, total_time: 158.327774s, time: 0.025526s
Inferrence batch: 5873, total_time: 158.353064s, time: 0.025290s
Inferrence batch: 5874, total_time: 158.378529s, time: 0.025465s
Inferrence batch: 5875, total_time: 158.403760s, time: 0.025231s
Inferrence batch: 5876, total_time: 158.429113s, time: 0.025353s
Inferrence batch: 5877, total_time: 158.454457s, time: 0.025344s
Inferrence batch: 5878, total_time: 158.479848s, time: 0.025390s
Inferrence batch: 5879, total_time: 158.505404s, time: 0.025556s
Inferrence batch: 5880, total_time: 158.530685s, time: 0.025281s
Inferrence batch: 5881, total_time: 158.555732s, time: 0.025048s
Inferrence batch: 5882, total_time: 158.580779s, time: 0.025047s
Inferrence batch: 5883, total_time: 158.606272s, time: 0.025493s
Inferrence batch: 5884, total_time: 158.631394s, time: 0.025122s
Inferrence batch: 5885, total_time: 158.656135s, time: 0.024741s
Inferrence batch: 5886, total_time: 158.680802s, time: 0.024667s
Inferrence batch: 5887, total_time: 158.705430s, time: 0.024627s
Inferrence batch: 5888, total_time: 158.730570s, time: 0.025141s
Inferrence batch: 5889, total_time: 158.755625s, time: 0.025054s
Inferrence batch: 5890, total_time: 158.781205s, time: 0.025580s
Inferrence batch: 5891, total_time: 158.806868s, time: 0.025664s
Inferrence batch: 5892, total_time: 158.832363s, time: 0.025495s
Inferrence batch: 5893, total_time: 158.857526s, time: 0.025163s
Inferrence batch: 5894, total_time: 158.882941s, time: 0.025414s
Inferrence batch: 5895, total_time: 158.908528s, time: 0.025588s
Inferrence batch: 5896, total_time: 158.934042s, time: 0.025514s
Inferrence batch: 5897, total_time: 158.959476s, time: 0.025434s
Inferrence batch: 5898, total_time: 158.985090s, time: 0.025614s
Inferrence batch: 5899, total_time: 159.303717s, time: 0.318627s
Inferrence batch: 5900, total_time: 159.329313s, time: 0.025596s
Inferrence batch: 5901, total_time: 159.354479s, time: 0.025166s
Inferrence batch: 5902, total_time: 159.379617s, time: 0.025138s
Inferrence batch: 5903, total_time: 159.404719s, time: 0.025102s
Inferrence batch: 5904, total_time: 159.429816s, time: 0.025098s
Inferrence batch: 5905, total_time: 159.455139s, time: 0.025322s
Inferrence batch: 5906, total_time: 159.480428s, time: 0.025290s
Inferrence batch: 5907, total_time: 159.505792s, time: 0.025364s
Inferrence batch: 5908, total_time: 159.531227s, time: 0.025435s
Inferrence batch: 5909, total_time: 159.556721s, time: 0.025494s
Inferrence batch: 5910, total_time: 159.582232s, time: 0.025510s
Inferrence batch: 5911, total_time: 159.607620s, time: 0.025388s
Inferrence batch: 5912, total_time: 159.633012s, time: 0.025392s
Inferrence batch: 5913, total_time: 159.658325s, time: 0.025313s
Inferrence batch: 5914, total_time: 159.683625s, time: 0.025300s
Inferrence batch: 5915, total_time: 159.708887s, time: 0.025262s
Inferrence batch: 5916, total_time: 159.734073s, time: 0.025185s
Inferrence batch: 5917, total_time: 159.759604s, time: 0.025532s
Inferrence batch: 5918, total_time: 159.784991s, time: 0.025386s
Inferrence batch: 5919, total_time: 159.810018s, time: 0.025028s
Inferrence batch: 5920, total_time: 159.835132s, time: 0.025114s
Inferrence batch: 5921, total_time: 159.860425s, time: 0.025293s
Inferrence batch: 5922, total_time: 159.885729s, time: 0.025305s
Inferrence batch: 5923, total_time: 159.910976s, time: 0.025247s
Inferrence batch: 5924, total_time: 159.936307s, time: 0.025331s
Inferrence batch: 5925, total_time: 159.961634s, time: 0.025327s
Inferrence batch: 5926, total_time: 159.986894s, time: 0.025260s
Inferrence batch: 5927, total_time: 160.012239s, time: 0.025344s
Inferrence batch: 5928, total_time: 160.037592s, time: 0.025353s
Inferrence batch: 5929, total_time: 160.063100s, time: 0.025508s
Inferrence batch: 5930, total_time: 160.088636s, time: 0.025537s
Inferrence batch: 5931, total_time: 160.113996s, time: 0.025359s
Inferrence batch: 5932, total_time: 160.139217s, time: 0.025221s
Inferrence batch: 5933, total_time: 160.164585s, time: 0.025368s
Inferrence batch: 5934, total_time: 160.190085s, time: 0.025500s
Inferrence batch: 5935, total_time: 160.215679s, time: 0.025594s
Inferrence batch: 5936, total_time: 160.241187s, time: 0.025507s
Inferrence batch: 5937, total_time: 160.266729s, time: 0.025543s
Inferrence batch: 5938, total_time: 160.292170s, time: 0.025441s
Inferrence batch: 5939, total_time: 160.317618s, time: 0.025448s
Inferrence batch: 5940, total_time: 160.342964s, time: 0.025346s
Inferrence batch: 5941, total_time: 160.368860s, time: 0.025895s
Inferrence batch: 5942, total_time: 160.394298s, time: 0.025438s
Inferrence batch: 5943, total_time: 160.419575s, time: 0.025277s
Inferrence batch: 5944, total_time: 160.444883s, time: 0.025309s
Inferrence batch: 5945, total_time: 160.470156s, time: 0.025273s
Inferrence batch: 5946, total_time: 160.495434s, time: 0.025278s
Inferrence batch: 5947, total_time: 160.520725s, time: 0.025290s
Inferrence batch: 5948, total_time: 160.545888s, time: 0.025164s
Inferrence batch: 5949, total_time: 160.571201s, time: 0.025313s
Inferrence batch: 5950, total_time: 160.596428s, time: 0.025227s
Inferrence batch: 5951, total_time: 160.621780s, time: 0.025352s
Inferrence batch: 5952, total_time: 160.647155s, time: 0.025375s
Inferrence batch: 5953, total_time: 160.672585s, time: 0.025430s
Inferrence batch: 5954, total_time: 160.698087s, time: 0.025502s
Inferrence batch: 5955, total_time: 160.723380s, time: 0.025293s
Inferrence batch: 5956, total_time: 160.748731s, time: 0.025351s
Inferrence batch: 5957, total_time: 160.774147s, time: 0.025417s
Inferrence batch: 5958, total_time: 160.799680s, time: 0.025533s
Inferrence batch: 5959, total_time: 160.825333s, time: 0.025652s
Inferrence batch: 5960, total_time: 160.850957s, time: 0.025624s
Inferrence batch: 5961, total_time: 160.876605s, time: 0.025648s
Inferrence batch: 5962, total_time: 160.901863s, time: 0.025258s
Inferrence batch: 5963, total_time: 160.927410s, time: 0.025547s
Inferrence batch: 5964, total_time: 160.952949s, time: 0.025539s
Inferrence batch: 5965, total_time: 160.978517s, time: 0.025568s
Inferrence batch: 5966, total_time: 161.003973s, time: 0.025456s
Inferrence batch: 5967, total_time: 161.029577s, time: 0.025604s
Inferrence batch: 5968, total_time: 161.055197s, time: 0.025620s
Inferrence batch: 5969, total_time: 161.080791s, time: 0.025594s
Inferrence batch: 5970, total_time: 161.106387s, time: 0.025596s
Inferrence batch: 5971, total_time: 161.131870s, time: 0.025483s
Inferrence batch: 5972, total_time: 161.157403s, time: 0.025532s
Inferrence batch: 5973, total_time: 161.182905s, time: 0.025503s
Inferrence batch: 5974, total_time: 161.208316s, time: 0.025411s
Inferrence batch: 5975, total_time: 161.233727s, time: 0.025411s
Inferrence batch: 5976, total_time: 161.259006s, time: 0.025279s
Inferrence batch: 5977, total_time: 161.284221s, time: 0.025215s
Inferrence batch: 5978, total_time: 161.309530s, time: 0.025309s
Inferrence batch: 5979, total_time: 161.334795s, time: 0.025265s
Inferrence batch: 5980, total_time: 161.359827s, time: 0.025032s
Inferrence batch: 5981, total_time: 161.385120s, time: 0.025293s
Inferrence batch: 5982, total_time: 161.410295s, time: 0.025175s
Inferrence batch: 5983, total_time: 161.435680s, time: 0.025385s
Inferrence batch: 5984, total_time: 161.460809s, time: 0.025129s
Inferrence batch: 5985, total_time: 161.486177s, time: 0.025368s
Inferrence batch: 5986, total_time: 161.511598s, time: 0.025421s
Inferrence batch: 5987, total_time: 161.537102s, time: 0.025503s
Inferrence batch: 5988, total_time: 161.562626s, time: 0.025525s
Inferrence batch: 5989, total_time: 161.588011s, time: 0.025384s
Inferrence batch: 5990, total_time: 161.613502s, time: 0.025491s
Inferrence batch: 5991, total_time: 161.638905s, time: 0.025403s
Inferrence batch: 5992, total_time: 161.664277s, time: 0.025372s
Inferrence batch: 5993, total_time: 161.689696s, time: 0.025419s
Inferrence batch: 5994, total_time: 161.714927s, time: 0.025231s
Inferrence batch: 5995, total_time: 161.740586s, time: 0.025659s
Inferrence batch: 5996, total_time: 161.765936s, time: 0.025351s
Inferrence batch: 5997, total_time: 161.791697s, time: 0.025760s
Inferrence batch: 5998, total_time: 161.817004s, time: 0.025307s
Inferrence batch: 5999, total_time: 161.842547s, time: 0.025543s
Inferrence batch: 6000, total_time: 161.867944s, time: 0.025397s
Inferrence batch: 6001, total_time: 161.893489s, time: 0.025545s
Inferrence batch: 6002, total_time: 161.919075s, time: 0.025586s
Inferrence batch: 6003, total_time: 161.944474s, time: 0.025399s
Inferrence batch: 6004, total_time: 161.969769s, time: 0.025295s
Inferrence batch: 6005, total_time: 161.994968s, time: 0.025199s
Inferrence batch: 6006, total_time: 162.020092s, time: 0.025124s
Inferrence batch: 6007, total_time: 162.045157s, time: 0.025064s
Inferrence batch: 6008, total_time: 162.070234s, time: 0.025077s
Inferrence batch: 6009, total_time: 162.095387s, time: 0.025153s
Inferrence batch: 6010, total_time: 162.120631s, time: 0.025244s
Inferrence batch: 6011, total_time: 162.145945s, time: 0.025315s
Inferrence batch: 6012, total_time: 162.171059s, time: 0.025114s
Inferrence batch: 6013, total_time: 162.196087s, time: 0.025028s
Inferrence batch: 6014, total_time: 162.221333s, time: 0.025247s
Inferrence batch: 6015, total_time: 162.246670s, time: 0.025337s
Inferrence batch: 6016, total_time: 162.271933s, time: 0.025264s
Inferrence batch: 6017, total_time: 162.297449s, time: 0.025516s
Inferrence batch: 6018, total_time: 162.322707s, time: 0.025258s
Inferrence batch: 6019, total_time: 162.348036s, time: 0.025329s
Inferrence batch: 6020, total_time: 162.373434s, time: 0.025398s
Inferrence batch: 6021, total_time: 162.398733s, time: 0.025299s
Inferrence batch: 6022, total_time: 162.423848s, time: 0.025115s
Inferrence batch: 6023, total_time: 162.449059s, time: 0.025210s
Inferrence batch: 6024, total_time: 162.474329s, time: 0.025271s
Inferrence batch: 6025, total_time: 162.499765s, time: 0.025436s
Inferrence batch: 6026, total_time: 162.525280s, time: 0.025515s
Inferrence batch: 6027, total_time: 162.550867s, time: 0.025587s
Inferrence batch: 6028, total_time: 162.576518s, time: 0.025651s
Inferrence batch: 6029, total_time: 162.602134s, time: 0.025616s
Inferrence batch: 6030, total_time: 162.627457s, time: 0.025324s
Inferrence batch: 6031, total_time: 162.652844s, time: 0.025386s
Inferrence batch: 6032, total_time: 162.678137s, time: 0.025293s
Inferrence batch: 6033, total_time: 162.703491s, time: 0.025354s
Inferrence batch: 6034, total_time: 162.729495s, time: 0.026004s
Inferrence batch: 6035, total_time: 162.754811s, time: 0.025316s
Inferrence batch: 6036, total_time: 162.779907s, time: 0.025096s
Inferrence batch: 6037, total_time: 162.804970s, time: 0.025063s
Inferrence batch: 6038, total_time: 162.829896s, time: 0.024926s
Inferrence batch: 6039, total_time: 162.855024s, time: 0.025127s
Inferrence batch: 6040, total_time: 162.880172s, time: 0.025148s
Inferrence batch: 6041, total_time: 162.905614s, time: 0.025443s
Inferrence batch: 6042, total_time: 162.930715s, time: 0.025101s
Inferrence batch: 6043, total_time: 162.955612s, time: 0.024897s
Inferrence batch: 6044, total_time: 162.980822s, time: 0.025210s
Inferrence batch: 6045, total_time: 163.006050s, time: 0.025228s
Inferrence batch: 6046, total_time: 163.031477s, time: 0.025427s
Inferrence batch: 6047, total_time: 163.057006s, time: 0.025529s
Inferrence batch: 6048, total_time: 163.082618s, time: 0.025612s
Inferrence batch: 6049, total_time: 163.108144s, time: 0.025526s
Inferrence batch: 6050, total_time: 163.133734s, time: 0.025590s
Inferrence batch: 6051, total_time: 163.159976s, time: 0.026242s
Inferrence batch: 6052, total_time: 163.185711s, time: 0.025735s
Inferrence batch: 6053, total_time: 163.211291s, time: 0.025580s
Inferrence batch: 6054, total_time: 163.236654s, time: 0.025363s
Inferrence batch: 6055, total_time: 163.262332s, time: 0.025678s
Inferrence batch: 6056, total_time: 163.287720s, time: 0.025388s
Inferrence batch: 6057, total_time: 163.313462s, time: 0.025743s
Inferrence batch: 6058, total_time: 163.339031s, time: 0.025568s
Inferrence batch: 6059, total_time: 163.364651s, time: 0.025620s
Inferrence batch: 6060, total_time: 163.390401s, time: 0.025750s
Inferrence batch: 6061, total_time: 163.415983s, time: 0.025582s
Inferrence batch: 6062, total_time: 163.441591s, time: 0.025608s
Inferrence batch: 6063, total_time: 163.467141s, time: 0.025550s
Inferrence batch: 6064, total_time: 163.492825s, time: 0.025683s
Inferrence batch: 6065, total_time: 163.518336s, time: 0.025511s
Inferrence batch: 6066, total_time: 163.543529s, time: 0.025193s
Inferrence batch: 6067, total_time: 163.568480s, time: 0.024951s
Inferrence batch: 6068, total_time: 163.593627s, time: 0.025147s
Inferrence batch: 6069, total_time: 163.618846s, time: 0.025219s
Inferrence batch: 6070, total_time: 163.643769s, time: 0.024923s
Inferrence batch: 6071, total_time: 163.668984s, time: 0.025215s
Inferrence batch: 6072, total_time: 163.693926s, time: 0.024942s
Inferrence batch: 6073, total_time: 163.719521s, time: 0.025595s
Inferrence batch: 6074, total_time: 163.745100s, time: 0.025579s
Inferrence batch: 6075, total_time: 163.770532s, time: 0.025432s
Inferrence batch: 6076, total_time: 163.795744s, time: 0.025212s
Inferrence batch: 6077, total_time: 163.820934s, time: 0.025189s
Inferrence batch: 6078, total_time: 163.846622s, time: 0.025688s
Inferrence batch: 6079, total_time: 163.872398s, time: 0.025776s
Inferrence batch: 6080, total_time: 163.898124s, time: 0.025726s
Inferrence batch: 6081, total_time: 163.923923s, time: 0.025800s
Inferrence batch: 6082, total_time: 163.949689s, time: 0.025766s
Inferrence batch: 6083, total_time: 163.975255s, time: 0.025565s
Inferrence batch: 6084, total_time: 164.001572s, time: 0.026317s
Inferrence batch: 6085, total_time: 164.027179s, time: 0.025607s
Inferrence batch: 6086, total_time: 164.052610s, time: 0.025431s
Inferrence batch: 6087, total_time: 164.077987s, time: 0.025377s
Inferrence batch: 6088, total_time: 164.102651s, time: 0.024664s
Inferrence batch: 6089, total_time: 164.127288s, time: 0.024637s
Inferrence batch: 6090, total_time: 164.152418s, time: 0.025130s
Inferrence batch: 6091, total_time: 164.177929s, time: 0.025512s
Inferrence batch: 6092, total_time: 164.203358s, time: 0.025429s
Inferrence batch: 6093, total_time: 164.229041s, time: 0.025683s
Inferrence batch: 6094, total_time: 164.254669s, time: 0.025628s
Inferrence batch: 6095, total_time: 164.279648s, time: 0.024979s
Inferrence batch: 6096, total_time: 164.305149s, time: 0.025501s
Inferrence batch: 6097, total_time: 164.330623s, time: 0.025475s
Inferrence batch: 6098, total_time: 164.355658s, time: 0.025035s
Inferrence batch: 6099, total_time: 164.380655s, time: 0.024996s
Inferrence batch: 6100, total_time: 164.405471s, time: 0.024817s
Inferrence batch: 6101, total_time: 164.430381s, time: 0.024909s
Inferrence batch: 6102, total_time: 164.455625s, time: 0.025244s
Inferrence batch: 6103, total_time: 164.480675s, time: 0.025050s
Inferrence batch: 6104, total_time: 164.506041s, time: 0.025366s
Inferrence batch: 6105, total_time: 164.531276s, time: 0.025235s
Inferrence batch: 6106, total_time: 164.556744s, time: 0.025467s
Inferrence batch: 6107, total_time: 164.581314s, time: 0.024570s
Inferrence batch: 6108, total_time: 164.606645s, time: 0.025331s
Inferrence batch: 6109, total_time: 164.631477s, time: 0.024832s
Inferrence batch: 6110, total_time: 164.656114s, time: 0.024637s
Inferrence batch: 6111, total_time: 164.680718s, time: 0.024604s
Inferrence batch: 6112, total_time: 164.705943s, time: 0.025225s
Inferrence batch: 6113, total_time: 164.731264s, time: 0.025321s
Inferrence batch: 6114, total_time: 164.755827s, time: 0.024563s
Inferrence batch: 6115, total_time: 164.781051s, time: 0.025223s
Inferrence batch: 6116, total_time: 164.805715s, time: 0.024664s
Inferrence batch: 6117, total_time: 164.831426s, time: 0.025712s
Inferrence batch: 6118, total_time: 164.856226s, time: 0.024800s
Inferrence batch: 6119, total_time: 164.881517s, time: 0.025291s
Inferrence batch: 6120, total_time: 164.906922s, time: 0.025404s
Inferrence batch: 6121, total_time: 164.932110s, time: 0.025188s
Inferrence batch: 6122, total_time: 164.961157s, time: 0.029047s
Inferrence batch: 6123, total_time: 164.990699s, time: 0.029542s
Inferrence batch: 6124, total_time: 165.019654s, time: 0.028955s
Inferrence batch: 6125, total_time: 165.047237s, time: 0.027583s
Inferrence batch: 6126, total_time: 165.072406s, time: 0.025169s
Inferrence batch: 6127, total_time: 165.097251s, time: 0.024845s
Inferrence batch: 6128, total_time: 165.122110s, time: 0.024859s
Inferrence batch: 6129, total_time: 165.146985s, time: 0.024875s
Inferrence batch: 6130, total_time: 165.172095s, time: 0.025110s
Inferrence batch: 6131, total_time: 165.196969s, time: 0.024874s
Inferrence batch: 6132, total_time: 165.221859s, time: 0.024890s
Inferrence batch: 6133, total_time: 165.247022s, time: 0.025163s
Inferrence batch: 6134, total_time: 165.272501s, time: 0.025479s
Inferrence batch: 6135, total_time: 165.297791s, time: 0.025289s
Inferrence batch: 6136, total_time: 165.323104s, time: 0.025313s
Inferrence batch: 6137, total_time: 165.348172s, time: 0.025069s
Inferrence batch: 6138, total_time: 165.372812s, time: 0.024640s
Inferrence batch: 6139, total_time: 165.397623s, time: 0.024811s
Inferrence batch: 6140, total_time: 165.422795s, time: 0.025172s
Inferrence batch: 6141, total_time: 165.447829s, time: 0.025034s
Inferrence batch: 6142, total_time: 165.473413s, time: 0.025584s
Inferrence batch: 6143, total_time: 165.498104s, time: 0.024690s
Inferrence batch: 6144, total_time: 165.523455s, time: 0.025351s
Inferrence batch: 6145, total_time: 165.548581s, time: 0.025126s
Inferrence batch: 6146, total_time: 165.573652s, time: 0.025072s
Inferrence batch: 6147, total_time: 165.598847s, time: 0.025195s
Inferrence batch: 6148, total_time: 165.624170s, time: 0.025323s
Inferrence batch: 6149, total_time: 165.649719s, time: 0.025549s
Inferrence batch: 6150, total_time: 165.675023s, time: 0.025304s
Inferrence batch: 6151, total_time: 165.700715s, time: 0.025692s
Inferrence batch: 6152, total_time: 165.726436s, time: 0.025721s
Inferrence batch: 6153, total_time: 165.751834s, time: 0.025398s
Inferrence batch: 6154, total_time: 165.777639s, time: 0.025805s
Inferrence batch: 6155, total_time: 165.802912s, time: 0.025272s
Inferrence batch: 6156, total_time: 165.828126s, time: 0.025215s
Inferrence batch: 6157, total_time: 165.853329s, time: 0.025203s
Inferrence batch: 6158, total_time: 165.878504s, time: 0.025175s
Inferrence batch: 6159, total_time: 165.903827s, time: 0.025323s
Inferrence batch: 6160, total_time: 165.929022s, time: 0.025195s
Inferrence batch: 6161, total_time: 165.954159s, time: 0.025137s
Inferrence batch: 6162, total_time: 165.979414s, time: 0.025255s
Inferrence batch: 6163, total_time: 166.004817s, time: 0.025403s
Inferrence batch: 6164, total_time: 166.030195s, time: 0.025378s
Inferrence batch: 6165, total_time: 166.055972s, time: 0.025776s
Inferrence batch: 6166, total_time: 166.081245s, time: 0.025273s
Inferrence batch: 6167, total_time: 166.106587s, time: 0.025343s
Inferrence batch: 6168, total_time: 166.132401s, time: 0.025814s
Inferrence batch: 6169, total_time: 166.157706s, time: 0.025304s
Inferrence batch: 6170, total_time: 166.182963s, time: 0.025257s
Inferrence batch: 6171, total_time: 166.208299s, time: 0.025336s
Inferrence batch: 6172, total_time: 166.233538s, time: 0.025239s
Inferrence batch: 6173, total_time: 166.258549s, time: 0.025011s
Inferrence batch: 6174, total_time: 166.283586s, time: 0.025037s
Inferrence batch: 6175, total_time: 166.308657s, time: 0.025071s
Inferrence batch: 6176, total_time: 166.333874s, time: 0.025218s
Inferrence batch: 6177, total_time: 166.359423s, time: 0.025548s
Inferrence batch: 6178, total_time: 166.384690s, time: 0.025268s
Inferrence batch: 6179, total_time: 166.410264s, time: 0.025573s
Inferrence batch: 6180, total_time: 166.435914s, time: 0.025651s
Inferrence batch: 6181, total_time: 166.461692s, time: 0.025778s
Inferrence batch: 6182, total_time: 166.487484s, time: 0.025792s
Inferrence batch: 6183, total_time: 166.513140s, time: 0.025655s
Inferrence batch: 6184, total_time: 166.538728s, time: 0.025588s
Inferrence batch: 6185, total_time: 166.564446s, time: 0.025719s
Inferrence batch: 6186, total_time: 166.589968s, time: 0.025522s
Inferrence batch: 6187, total_time: 166.615154s, time: 0.025186s
Inferrence batch: 6188, total_time: 166.640500s, time: 0.025346s
Inferrence batch: 6189, total_time: 166.665826s, time: 0.025326s
Inferrence batch: 6190, total_time: 166.691324s, time: 0.025497s
Inferrence batch: 6191, total_time: 166.717057s, time: 0.025733s
Inferrence batch: 6192, total_time: 166.742562s, time: 0.025505s
Inferrence batch: 6193, total_time: 166.768211s, time: 0.025650s
Inferrence batch: 6194, total_time: 166.793892s, time: 0.025681s
Inferrence batch: 6195, total_time: 166.819539s, time: 0.025647s
Inferrence batch: 6196, total_time: 166.845179s, time: 0.025640s
Inferrence batch: 6197, total_time: 166.870850s, time: 0.025671s
Inferrence batch: 6198, total_time: 166.896590s, time: 0.025739s
Inferrence batch: 6199, total_time: 166.922192s, time: 0.025602s
Inferrence batch: 6200, total_time: 166.947798s, time: 0.025607s
Inferrence batch: 6201, total_time: 166.973086s, time: 0.025287s
Inferrence batch: 6202, total_time: 166.998495s, time: 0.025410s
Inferrence batch: 6203, total_time: 167.023777s, time: 0.025281s
Inferrence batch: 6204, total_time: 167.048837s, time: 0.025060s
Inferrence batch: 6205, total_time: 167.074127s, time: 0.025290s
Inferrence batch: 6206, total_time: 167.099515s, time: 0.025388s
Inferrence batch: 6207, total_time: 167.124953s, time: 0.025438s
Inferrence batch: 6208, total_time: 167.150424s, time: 0.025471s
Inferrence batch: 6209, total_time: 167.176052s, time: 0.025629s
Inferrence batch: 6210, total_time: 167.201741s, time: 0.025689s
Inferrence batch: 6211, total_time: 167.227394s, time: 0.025653s
Inferrence batch: 6212, total_time: 167.252909s, time: 0.025515s
Inferrence batch: 6213, total_time: 167.278547s, time: 0.025638s
Inferrence batch: 6214, total_time: 167.304348s, time: 0.025801s
Inferrence batch: 6215, total_time: 167.330093s, time: 0.025744s
Inferrence batch: 6216, total_time: 167.355790s, time: 0.025697s
Inferrence batch: 6217, total_time: 167.381560s, time: 0.025769s
Inferrence batch: 6218, total_time: 167.407176s, time: 0.025617s
Inferrence batch: 6219, total_time: 167.432811s, time: 0.025634s
Inferrence batch: 6220, total_time: 167.458402s, time: 0.025591s
Inferrence batch: 6221, total_time: 167.484084s, time: 0.025682s
Inferrence batch: 6222, total_time: 167.509754s, time: 0.025670s
Inferrence batch: 6223, total_time: 167.535493s, time: 0.025739s
Inferrence batch: 6224, total_time: 167.561255s, time: 0.025762s
Inferrence batch: 6225, total_time: 167.586973s, time: 0.025718s
Inferrence batch: 6226, total_time: 167.612657s, time: 0.025684s
Inferrence batch: 6227, total_time: 167.638241s, time: 0.025584s
Inferrence batch: 6228, total_time: 167.663942s, time: 0.025701s
Inferrence batch: 6229, total_time: 167.689553s, time: 0.025612s
Inferrence batch: 6230, total_time: 167.714825s, time: 0.025271s
Inferrence batch: 6231, total_time: 167.740473s, time: 0.025649s
Inferrence batch: 6232, total_time: 167.765836s, time: 0.025363s
Inferrence batch: 6233, total_time: 167.791105s, time: 0.025268s
Inferrence batch: 6234, total_time: 167.816260s, time: 0.025155s
Inferrence batch: 6235, total_time: 167.842320s, time: 0.026060s
Inferrence batch: 6236, total_time: 167.867563s, time: 0.025243s
Inferrence batch: 6237, total_time: 167.892833s, time: 0.025270s
Inferrence batch: 6238, total_time: 167.918595s, time: 0.025763s
Inferrence batch: 6239, total_time: 167.943879s, time: 0.025283s
Inferrence batch: 6240, total_time: 167.969248s, time: 0.025369s
Inferrence batch: 6241, total_time: 167.994535s, time: 0.025287s
Inferrence batch: 6242, total_time: 168.020214s, time: 0.025679s
Inferrence batch: 6243, total_time: 168.045867s, time: 0.025653s
Inferrence batch: 6244, total_time: 168.071236s, time: 0.025369s
Inferrence batch: 6245, total_time: 168.096890s, time: 0.025654s
Inferrence batch: 6246, total_time: 168.122442s, time: 0.025552s
Inferrence batch: 6247, total_time: 168.147984s, time: 0.025542s
Inferrence batch: 6248, total_time: 168.173430s, time: 0.025446s
Inferrence batch: 6249, total_time: 168.198912s, time: 0.025482s
Inferrence batch: 6250, total_time: 168.224131s, time: 0.025218s
Inferrence batch: 6251, total_time: 168.249624s, time: 0.025493s
Inferrence batch: 6252, total_time: 168.275806s, time: 0.026182s
Inferrence batch: 6253, total_time: 168.301382s, time: 0.025576s
Inferrence batch: 6254, total_time: 168.327134s, time: 0.025752s
Inferrence batch: 6255, total_time: 168.352793s, time: 0.025659s
Inferrence batch: 6256, total_time: 168.378508s, time: 0.025714s
Inferrence batch: 6257, total_time: 168.403984s, time: 0.025476s
Inferrence batch: 6258, total_time: 168.429363s, time: 0.025379s
Inferrence batch: 6259, total_time: 168.454746s, time: 0.025383s
Inferrence batch: 6260, total_time: 168.480328s, time: 0.025582s
Inferrence batch: 6261, total_time: 168.505746s, time: 0.025418s
Inferrence batch: 6262, total_time: 168.531055s, time: 0.025309s
Inferrence batch: 6263, total_time: 168.556310s, time: 0.025255s
Inferrence batch: 6264, total_time: 168.581704s, time: 0.025394s
Inferrence batch: 6265, total_time: 168.606706s, time: 0.025002s
Inferrence batch: 6266, total_time: 168.631692s, time: 0.024987s
Inferrence batch: 6267, total_time: 168.656955s, time: 0.025263s
Inferrence batch: 6268, total_time: 168.682422s, time: 0.025467s
Inferrence batch: 6269, total_time: 168.707895s, time: 0.025473s
Inferrence batch: 6270, total_time: 168.733205s, time: 0.025310s
