Inferrence batch: 0, total_time: 0.033579s, time: 0.033579s
Inferrence batch: 6949, total_time: 183.270722s, time: 0.025625s
Inferrence batch: 6950, total_time: 183.296380s, time: 0.025658s
Inferrence batch: 6951, total_time: 183.322046s, time: 0.025666s
Inferrence batch: 6952, total_time: 183.347744s, time: 0.025697s
Inferrence batch: 6953, total_time: 183.373498s, time: 0.025755s
Inferrence batch: 6954, total_time: 183.399119s, time: 0.025620s
Inferrence batch: 6955, total_time: 183.425043s, time: 0.025924s
Inferrence batch: 6956, total_time: 183.450919s, time: 0.025876s
Inferrence batch: 6957, total_time: 183.476861s, time: 0.025941s
Inferrence batch: 6958, total_time: 183.502871s, time: 0.026010s
Inferrence batch: 6959, total_time: 183.528881s, time: 0.026010s
Inferrence batch: 6960, total_time: 183.554828s, time: 0.025947s
Inferrence batch: 6961, total_time: 183.580742s, time: 0.025914s
Inferrence batch: 6962, total_time: 183.606510s, time: 0.025768s
Inferrence batch: 6963, total_time: 183.632417s, time: 0.025907s
Inferrence batch: 6964, total_time: 183.658104s, time: 0.025688s
Inferrence batch: 6965, total_time: 183.683630s, time: 0.025526s
Inferrence batch: 6966, total_time: 183.709258s, time: 0.025628s
Inferrence batch: 6967, total_time: 183.734785s, time: 0.025527s
Inferrence batch: 6968, total_time: 183.760359s, time: 0.025574s
Inferrence batch: 6969, total_time: 183.785745s, time: 0.025386s
Inferrence batch: 6970, total_time: 183.811039s, time: 0.025294s
Inferrence batch: 6971, total_time: 183.836314s, time: 0.025275s
Inferrence batch: 6972, total_time: 183.861222s, time: 0.024908s
Inferrence batch: 6973, total_time: 183.886394s, time: 0.025172s
Inferrence batch: 6974, total_time: 183.911237s, time: 0.024843s
Inferrence batch: 6975, total_time: 183.936636s, time: 0.025400s
Inferrence batch: 6976, total_time: 183.962076s, time: 0.025440s
Inferrence batch: 6977, total_time: 183.987395s, time: 0.025319s
Inferrence batch: 6978, total_time: 184.012758s, time: 0.025363s
Inferrence batch: 6979, total_time: 184.038375s, time: 0.025617s
Inferrence batch: 6980, total_time: 184.064065s, time: 0.025690s
Inferrence batch: 6981, total_time: 184.089547s, time: 0.025483s
Inferrence batch: 6982, total_time: 184.115288s, time: 0.025740s
Inferrence batch: 6983, total_time: 184.141062s, time: 0.025775s
Inferrence batch: 6984, total_time: 184.166973s, time: 0.025911s
Inferrence batch: 6985, total_time: 184.192904s, time: 0.025931s
Inferrence batch: 6986, total_time: 184.218869s, time: 0.025965s
Inferrence batch: 6987, total_time: 184.244860s, time: 0.025991s
Inferrence batch: 6988, total_time: 184.270823s, time: 0.025963s
Inferrence batch: 6989, total_time: 184.296730s, time: 0.025907s
Inferrence batch: 6990, total_time: 184.322397s, time: 0.025667s
Inferrence batch: 6991, total_time: 184.348009s, time: 0.025612s
Inferrence batch: 6992, total_time: 184.373721s, time: 0.025712s
Inferrence batch: 6993, total_time: 184.399263s, time: 0.025542s
Inferrence batch: 6994, total_time: 184.424855s, time: 0.025592s
Inferrence batch: 6995, total_time: 184.450470s, time: 0.025616s
Inferrence batch: 6996, total_time: 184.475975s, time: 0.025504s
Inferrence batch: 6997, total_time: 184.501558s, time: 0.025583s
Inferrence batch: 6998, total_time: 184.526891s, time: 0.025333s
Inferrence batch: 6999, total_time: 184.552210s, time: 0.025319s
Inferrence batch: 7000, total_time: 184.577380s, time: 0.025170s
Inferrence batch: 7001, total_time: 184.602437s, time: 0.025056s
Inferrence batch: 7002, total_time: 184.627133s, time: 0.024696s
Inferrence batch: 7003, total_time: 184.651893s, time: 0.024760s
Inferrence batch: 7004, total_time: 184.676729s, time: 0.024836s
Inferrence batch: 7005, total_time: 184.701891s, time: 0.025162s
Inferrence batch: 7006, total_time: 184.727116s, time: 0.025225s
Inferrence batch: 7007, total_time: 184.752977s, time: 0.025861s
Inferrence batch: 7008, total_time: 184.778345s, time: 0.025367s
Inferrence batch: 7009, total_time: 184.804124s, time: 0.025779s
Inferrence batch: 7010, total_time: 184.829656s, time: 0.025532s
Inferrence batch: 7011, total_time: 184.855803s, time: 0.026148s
Inferrence batch: 7012, total_time: 184.881175s, time: 0.025372s
Inferrence batch: 7013, total_time: 184.911005s, time: 0.029830s
Inferrence batch: 7014, total_time: 184.940853s, time: 0.029848s
Inferrence batch: 7015, total_time: 184.968621s, time: 0.027768s
Inferrence batch: 7016, total_time: 184.994348s, time: 0.025727s
Inferrence batch: 7017, total_time: 185.024134s, time: 0.029786s
Inferrence batch: 7018, total_time: 185.053978s, time: 0.029844s
Inferrence batch: 7019, total_time: 185.083776s, time: 0.029798s
Inferrence batch: 7020, total_time: 185.113607s, time: 0.029832s
Inferrence batch: 7021, total_time: 185.143534s, time: 0.029927s
Inferrence batch: 7022, total_time: 185.169152s, time: 0.025618s
Inferrence batch: 7023, total_time: 185.198678s, time: 0.029526s
Inferrence batch: 7024, total_time: 185.228435s, time: 0.029757s
Inferrence batch: 7025, total_time: 185.258289s, time: 0.029854s
Inferrence batch: 7026, total_time: 185.288027s, time: 0.029738s
Inferrence batch: 7027, total_time: 185.317789s, time: 0.029762s
Inferrence batch: 7028, total_time: 185.342659s, time: 0.024870s
Inferrence batch: 7029, total_time: 185.370392s, time: 0.027734s
Inferrence batch: 7030, total_time: 185.400117s, time: 0.029725s
Inferrence batch: 7031, total_time: 185.429663s, time: 0.029546s
Inferrence batch: 7032, total_time: 185.459139s, time: 0.029476s
Inferrence batch: 7033, total_time: 185.488545s, time: 0.029406s
Inferrence batch: 7034, total_time: 185.518191s, time: 0.029646s
Inferrence batch: 7035, total_time: 185.543708s, time: 0.025517s
Inferrence batch: 7036, total_time: 185.571692s, time: 0.027984s
Inferrence batch: 7037, total_time: 185.601432s, time: 0.029740s
Inferrence batch: 7038, total_time: 185.631167s, time: 0.029735s
Inferrence batch: 7039, total_time: 185.660863s, time: 0.029696s
Inferrence batch: 7040, total_time: 185.690590s, time: 0.029727s
Inferrence batch: 7041, total_time: 185.718913s, time: 0.028323s
Inferrence batch: 7042, total_time: 185.744525s, time: 0.025612s
Inferrence batch: 7043, total_time: 185.774247s, time: 0.029721s
Inferrence batch: 7044, total_time: 185.804002s, time: 0.029755s
Inferrence batch: 7045, total_time: 185.833702s, time: 0.029701s
Inferrence batch: 7046, total_time: 185.863640s, time: 0.029938s
Inferrence batch: 7047, total_time: 185.891526s, time: 0.027886s
Inferrence batch: 7048, total_time: 185.917204s, time: 0.025678s
Inferrence batch: 7049, total_time: 185.947530s, time: 0.030326s
Inferrence batch: 7050, total_time: 185.977350s, time: 0.029820s
Inferrence batch: 7051, total_time: 186.007199s, time: 0.029849s
Inferrence batch: 7052, total_time: 186.036992s, time: 0.029793s
Inferrence batch: 7053, total_time: 186.066903s, time: 0.029911s
Inferrence batch: 7054, total_time: 186.092561s, time: 0.025658s
Inferrence batch: 7055, total_time: 186.122002s, time: 0.029441s
Inferrence batch: 7056, total_time: 186.151775s, time: 0.029773s
Inferrence batch: 7057, total_time: 186.181466s, time: 0.029691s
Inferrence batch: 7058, total_time: 186.211165s, time: 0.029699s
Inferrence batch: 7059, total_time: 186.240927s, time: 0.029762s
Inferrence batch: 7060, total_time: 186.266905s, time: 0.025978s
Inferrence batch: 7061, total_time: 186.294607s, time: 0.027703s
Inferrence batch: 7062, total_time: 186.324270s, time: 0.029663s
Inferrence batch: 7063, total_time: 186.353846s, time: 0.029576s
Inferrence batch: 7064, total_time: 186.383444s, time: 0.029597s
Inferrence batch: 7065, total_time: 186.413175s, time: 0.029732s
Inferrence batch: 7066, total_time: 186.440859s, time: 0.027684s
Inferrence batch: 7067, total_time: 186.466500s, time: 0.025640s
Inferrence batch: 7068, total_time: 186.496118s, time: 0.029619s
Inferrence batch: 7069, total_time: 186.525874s, time: 0.029756s
Inferrence batch: 7070, total_time: 186.555773s, time: 0.029899s
Inferrence batch: 7071, total_time: 186.585614s, time: 0.029840s
Inferrence batch: 7072, total_time: 186.615429s, time: 0.029815s
Inferrence batch: 7073, total_time: 186.641147s, time: 0.025718s
Inferrence batch: 7074, total_time: 186.671094s, time: 0.029947s
Inferrence batch: 7075, total_time: 186.701001s, time: 0.029907s
Inferrence batch: 7076, total_time: 186.731035s, time: 0.030034s
Inferrence batch: 7077, total_time: 186.761185s, time: 0.030150s
Inferrence batch: 7078, total_time: 186.789369s, time: 0.028184s
Inferrence batch: 7079, total_time: 186.816045s, time: 0.026675s
Inferrence batch: 7080, total_time: 186.846283s, time: 0.030239s
Inferrence batch: 7081, total_time: 186.876369s, time: 0.030086s
Inferrence batch: 7082, total_time: 186.906214s, time: 0.029845s
Inferrence batch: 7083, total_time: 186.936069s, time: 0.029855s
Inferrence batch: 7084, total_time: 186.964208s, time: 0.028140s
Inferrence batch: 7085, total_time: 186.989560s, time: 0.025352s
Inferrence batch: 7086, total_time: 187.019290s, time: 0.029730s
Inferrence batch: 7087, total_time: 187.048958s, time: 0.029668s
Inferrence batch: 7088, total_time: 187.074352s, time: 0.025393s
Inferrence batch: 7089, total_time: 187.099847s, time: 0.025496s
Inferrence batch: 7090, total_time: 187.125288s, time: 0.025440s
Inferrence batch: 7091, total_time: 187.150858s, time: 0.025571s
Inferrence batch: 7092, total_time: 187.175790s, time: 0.024931s
Inferrence batch: 7093, total_time: 187.201322s, time: 0.025532s
Inferrence batch: 7094, total_time: 187.226694s, time: 0.025373s
Inferrence batch: 7095, total_time: 187.252058s, time: 0.025363s
Inferrence batch: 7096, total_time: 187.277406s, time: 0.025348s
Inferrence batch: 7097, total_time: 187.302945s, time: 0.025540s
Inferrence batch: 7098, total_time: 187.328302s, time: 0.025357s
Inferrence batch: 7099, total_time: 187.353997s, time: 0.025694s
Inferrence batch: 7100, total_time: 187.379705s, time: 0.025708s
Inferrence batch: 7101, total_time: 187.405416s, time: 0.025711s
Inferrence batch: 7102, total_time: 187.431218s, time: 0.025803s
Inferrence batch: 7103, total_time: 187.457023s, time: 0.025805s
Inferrence batch: 7104, total_time: 187.482867s, time: 0.025844s
Inferrence batch: 7105, total_time: 187.508911s, time: 0.026044s
Inferrence batch: 7106, total_time: 187.534968s, time: 0.026057s
Inferrence batch: 7107, total_time: 187.560935s, time: 0.025967s
Inferrence batch: 7108, total_time: 187.587077s, time: 0.026143s
Inferrence batch: 7109, total_time: 187.613102s, time: 0.026025s
Inferrence batch: 7110, total_time: 187.639143s, time: 0.026040s
Inferrence batch: 7111, total_time: 187.665066s, time: 0.025923s
Inferrence batch: 7112, total_time: 187.690830s, time: 0.025764s
Inferrence batch: 7113, total_time: 187.716594s, time: 0.025764s
Inferrence batch: 7114, total_time: 187.743015s, time: 0.026421s
Inferrence batch: 7115, total_time: 187.768747s, time: 0.025732s
Inferrence batch: 7116, total_time: 187.793934s, time: 0.025187s
Inferrence batch: 7117, total_time: 187.819481s, time: 0.025548s
Inferrence batch: 7118, total_time: 187.845115s, time: 0.025633s
Inferrence batch: 7119, total_time: 187.870580s, time: 0.025465s
Inferrence batch: 7120, total_time: 187.896065s, time: 0.025485s
Inferrence batch: 7121, total_time: 187.920830s, time: 0.024765s
Inferrence batch: 7122, total_time: 187.945570s, time: 0.024741s
Inferrence batch: 7123, total_time: 187.970937s, time: 0.025366s
Inferrence batch: 7124, total_time: 187.996444s, time: 0.025508s
Inferrence batch: 7125, total_time: 188.021097s, time: 0.024652s
Inferrence batch: 7126, total_time: 188.046939s, time: 0.025842s
Inferrence batch: 7127, total_time: 188.072331s, time: 0.025392s
Inferrence batch: 7128, total_time: 188.097798s, time: 0.025467s
Inferrence batch: 7129, total_time: 188.123399s, time: 0.025601s
Inferrence batch: 7130, total_time: 188.148245s, time: 0.024847s
Inferrence batch: 7131, total_time: 188.173975s, time: 0.025730s
Inferrence batch: 7132, total_time: 188.198934s, time: 0.024958s
Inferrence batch: 7133, total_time: 188.224648s, time: 0.025714s
Inferrence batch: 7134, total_time: 188.250731s, time: 0.026083s
Inferrence batch: 7135, total_time: 188.276561s, time: 0.025830s
Inferrence batch: 7136, total_time: 188.302222s, time: 0.025661s
Inferrence batch: 7137, total_time: 188.328225s, time: 0.026004s
Inferrence batch: 7138, total_time: 188.352623s, time: 0.024398s
Inferrence batch: 7139, total_time: 188.378036s, time: 0.025413s
Inferrence batch: 7140, total_time: 188.402550s, time: 0.024514s
Inferrence batch: 7141, total_time: 188.427382s, time: 0.024832s
Inferrence batch: 7142, total_time: 188.452667s, time: 0.025285s
Inferrence batch: 7143, total_time: 188.478030s, time: 0.025362s
Inferrence batch: 7144, total_time: 188.502588s, time: 0.024559s
Inferrence batch: 7145, total_time: 188.527935s, time: 0.025347s
Inferrence batch: 7146, total_time: 188.552225s, time: 0.024290s
Inferrence batch: 7147, total_time: 188.577958s, time: 0.025733s
Inferrence batch: 7148, total_time: 188.602921s, time: 0.024963s
Inferrence batch: 7149, total_time: 188.627648s, time: 0.024727s
Inferrence batch: 7150, total_time: 188.651668s, time: 0.024020s
Inferrence batch: 7151, total_time: 188.677046s, time: 0.025378s
Inferrence batch: 7152, total_time: 188.700840s, time: 0.023794s
Inferrence batch: 7153, total_time: 188.725879s, time: 0.025038s
Inferrence batch: 7154, total_time: 188.750842s, time: 0.024963s
Inferrence batch: 7155, total_time: 188.775333s, time: 0.024491s
Inferrence batch: 7156, total_time: 188.800327s, time: 0.024994s
Inferrence batch: 7157, total_time: 188.825601s, time: 0.025274s
Inferrence batch: 7158, total_time: 188.851257s, time: 0.025656s
Inferrence batch: 7159, total_time: 188.876810s, time: 0.025553s
Inferrence batch: 7160, total_time: 188.901785s, time: 0.024975s
Inferrence batch: 7161, total_time: 188.927185s, time: 0.025400s
Inferrence batch: 7162, total_time: 188.952641s, time: 0.025456s
Inferrence batch: 7163, total_time: 188.978333s, time: 0.025692s
Inferrence batch: 7164, total_time: 189.003202s, time: 0.024868s
Inferrence batch: 7165, total_time: 189.028216s, time: 0.025014s
Inferrence batch: 7166, total_time: 189.053277s, time: 0.025062s
Inferrence batch: 7167, total_time: 189.078277s, time: 0.024999s
Inferrence batch: 7168, total_time: 189.103142s, time: 0.024866s
Inferrence batch: 7169, total_time: 189.127772s, time: 0.024630s
Inferrence batch: 7170, total_time: 189.153170s, time: 0.025398s
Inferrence batch: 7171, total_time: 189.177927s, time: 0.024757s
Inferrence batch: 7172, total_time: 189.202668s, time: 0.024741s
Inferrence batch: 7173, total_time: 189.227441s, time: 0.024772s
Inferrence batch: 7174, total_time: 189.252276s, time: 0.024836s
Inferrence batch: 7175, total_time: 189.277333s, time: 0.025057s
Inferrence batch: 7176, total_time: 189.302091s, time: 0.024757s
Inferrence batch: 7177, total_time: 189.327646s, time: 0.025556s
Inferrence batch: 7178, total_time: 189.352748s, time: 0.025101s
Inferrence batch: 7179, total_time: 189.378063s, time: 0.025316s
Inferrence batch: 7180, total_time: 189.403207s, time: 0.025144s
Inferrence batch: 7181, total_time: 189.428165s, time: 0.024958s
Inferrence batch: 7182, total_time: 189.453296s, time: 0.025131s
Inferrence batch: 7183, total_time: 189.478356s, time: 0.025060s
Inferrence batch: 7184, total_time: 189.503911s, time: 0.025555s
Inferrence batch: 7185, total_time: 189.529347s, time: 0.025436s
Inferrence batch: 7186, total_time: 189.554624s, time: 0.025277s
Inferrence batch: 7187, total_time: 189.579876s, time: 0.025252s
Inferrence batch: 7188, total_time: 189.605104s, time: 0.025228s
Inferrence batch: 7189, total_time: 189.630317s, time: 0.025213s
Inferrence batch: 7190, total_time: 189.655541s, time: 0.025224s
Inferrence batch: 7191, total_time: 189.680637s, time: 0.025096s
Inferrence batch: 7192, total_time: 189.705924s, time: 0.025287s
Inferrence batch: 7193, total_time: 189.731280s, time: 0.025356s
Inferrence batch: 7194, total_time: 189.756404s, time: 0.025124s
Inferrence batch: 7195, total_time: 189.781297s, time: 0.024893s
Inferrence batch: 7196, total_time: 189.806431s, time: 0.025134s
Inferrence batch: 7197, total_time: 189.831218s, time: 0.024787s
Inferrence batch: 7198, total_time: 189.855967s, time: 0.024749s
Inferrence batch: 7199, total_time: 189.880790s, time: 0.024823s
Inferrence batch: 7200, total_time: 189.905609s, time: 0.024819s
Inferrence batch: 7201, total_time: 189.930390s, time: 0.024781s
Inferrence batch: 7202, total_time: 189.955584s, time: 0.025194s
Inferrence batch: 7203, total_time: 189.980863s, time: 0.025279s
Inferrence batch: 7204, total_time: 190.006185s, time: 0.025322s
Inferrence batch: 7205, total_time: 190.031552s, time: 0.025367s
Inferrence batch: 7206, total_time: 190.056999s, time: 0.025448s
Inferrence batch: 7207, total_time: 190.082411s, time: 0.025412s
Inferrence batch: 7208, total_time: 190.107915s, time: 0.025504s
Inferrence batch: 7209, total_time: 190.133368s, time: 0.025454s
Inferrence batch: 7210, total_time: 190.158809s, time: 0.025441s
Inferrence batch: 7211, total_time: 190.184274s, time: 0.025465s
Inferrence batch: 7212, total_time: 190.209903s, time: 0.025629s
Inferrence batch: 7213, total_time: 190.235496s, time: 0.025593s
Inferrence batch: 7214, total_time: 190.261381s, time: 0.025885s
Inferrence batch: 7215, total_time: 190.287285s, time: 0.025904s
Inferrence batch: 7216, total_time: 190.313192s, time: 0.025907s
Inferrence batch: 7217, total_time: 190.338966s, time: 0.025773s
Inferrence batch: 7218, total_time: 190.364594s, time: 0.025628s
Inferrence batch: 7219, total_time: 190.390112s, time: 0.025518s
Inferrence batch: 7220, total_time: 190.415719s, time: 0.025606s
Inferrence batch: 7221, total_time: 190.441335s, time: 0.025616s
Inferrence batch: 7222, total_time: 190.466847s, time: 0.025512s
Inferrence batch: 7223, total_time: 190.492276s, time: 0.025429s
Inferrence batch: 7224, total_time: 190.517588s, time: 0.025312s
Inferrence batch: 7225, total_time: 190.542728s, time: 0.025140s
Inferrence batch: 7226, total_time: 190.567545s, time: 0.024817s
Inferrence batch: 7227, total_time: 190.592238s, time: 0.024693s
Inferrence batch: 7228, total_time: 190.616985s, time: 0.024747s
Inferrence batch: 7229, total_time: 190.641539s, time: 0.024554s
Inferrence batch: 7230, total_time: 190.665993s, time: 0.024454s
Inferrence batch: 7231, total_time: 190.690582s, time: 0.024589s
Inferrence batch: 7232, total_time: 190.715268s, time: 0.024686s
Inferrence batch: 7233, total_time: 190.740433s, time: 0.025165s
Inferrence batch: 7234, total_time: 190.765726s, time: 0.025293s
Inferrence batch: 7235, total_time: 190.791099s, time: 0.025373s
Inferrence batch: 7236, total_time: 190.816590s, time: 0.025491s
Inferrence batch: 7237, total_time: 190.842178s, time: 0.025588s
Inferrence batch: 7238, total_time: 190.867834s, time: 0.025656s
Inferrence batch: 7239, total_time: 190.893405s, time: 0.025570s
Inferrence batch: 7240, total_time: 190.919276s, time: 0.025872s
Inferrence batch: 7241, total_time: 190.945216s, time: 0.025940s
Inferrence batch: 7242, total_time: 190.971045s, time: 0.025829s
Inferrence batch: 7243, total_time: 190.996929s, time: 0.025884s
Inferrence batch: 7244, total_time: 191.022824s, time: 0.025895s
Inferrence batch: 7245, total_time: 191.048532s, time: 0.025708s
Inferrence batch: 7246, total_time: 191.074219s, time: 0.025687s
Inferrence batch: 7247, total_time: 191.099812s, time: 0.025592s
Inferrence batch: 7248, total_time: 191.125430s, time: 0.025618s
Inferrence batch: 7249, total_time: 191.151021s, time: 0.025591s
Inferrence batch: 7250, total_time: 191.176444s, time: 0.025423s
Inferrence batch: 7251, total_time: 191.201991s, time: 0.025547s
Inferrence batch: 7252, total_time: 191.227301s, time: 0.025310s
Inferrence batch: 7253, total_time: 191.252523s, time: 0.025222s
Inferrence batch: 7254, total_time: 191.277575s, time: 0.025052s
Inferrence batch: 7255, total_time: 191.302694s, time: 0.025118s
Inferrence batch: 7256, total_time: 191.327413s, time: 0.024719s
Inferrence batch: 7257, total_time: 191.351884s, time: 0.024471s
Inferrence batch: 7258, total_time: 191.376441s, time: 0.024557s
Inferrence batch: 7259, total_time: 191.400921s, time: 0.024479s
Inferrence batch: 7260, total_time: 191.425645s, time: 0.024725s
Inferrence batch: 7261, total_time: 191.450389s, time: 0.024743s
Inferrence batch: 7262, total_time: 191.475081s, time: 0.024693s
Inferrence batch: 7263, total_time: 191.500215s, time: 0.025133s
Inferrence batch: 7264, total_time: 191.525428s, time: 0.025213s
Inferrence batch: 7265, total_time: 191.550682s, time: 0.025254s
Inferrence batch: 7266, total_time: 191.576028s, time: 0.025346s
Inferrence batch: 7267, total_time: 191.601577s, time: 0.025550s
Inferrence batch: 7268, total_time: 191.626874s, time: 0.025297s
Inferrence batch: 7269, total_time: 191.652262s, time: 0.025388s
Inferrence batch: 7270, total_time: 191.677787s, time: 0.025525s
Inferrence batch: 7271, total_time: 191.703796s, time: 0.026009s
Inferrence batch: 7272, total_time: 191.729179s, time: 0.025383s
Inferrence batch: 7273, total_time: 191.754012s, time: 0.024833s
Inferrence batch: 7274, total_time: 191.779242s, time: 0.025230s
Inferrence batch: 7275, total_time: 191.805597s, time: 0.026355s
Inferrence batch: 7276, total_time: 191.831043s, time: 0.025446s
Inferrence batch: 7277, total_time: 191.856053s, time: 0.025010s
Inferrence batch: 7278, total_time: 191.881401s, time: 0.025347s
Inferrence batch: 7279, total_time: 191.905987s, time: 0.024586s
Inferrence batch: 7280, total_time: 191.931446s, time: 0.025459s
Inferrence batch: 7281, total_time: 191.957145s, time: 0.025699s
Inferrence batch: 7282, total_time: 191.982394s, time: 0.025249s
Inferrence batch: 7283, total_time: 192.008235s, time: 0.025841s
Inferrence batch: 7284, total_time: 192.033414s, time: 0.025179s
Inferrence batch: 7285, total_time: 192.058741s, time: 0.025327s
Inferrence batch: 7286, total_time: 192.083859s, time: 0.025118s
Inferrence batch: 7287, total_time: 192.108571s, time: 0.024712s
Inferrence batch: 7288, total_time: 192.133018s, time: 0.024447s
Inferrence batch: 7289, total_time: 192.156799s, time: 0.023781s
Inferrence batch: 7290, total_time: 192.181629s, time: 0.024830s
Inferrence batch: 7291, total_time: 192.206745s, time: 0.025116s
Inferrence batch: 7292, total_time: 192.231988s, time: 0.025243s
Inferrence batch: 7293, total_time: 192.257245s, time: 0.025257s
Inferrence batch: 7294, total_time: 192.282535s, time: 0.025290s
Inferrence batch: 7295, total_time: 192.307867s, time: 0.025332s
Inferrence batch: 7296, total_time: 192.333703s, time: 0.025836s
Inferrence batch: 7297, total_time: 192.358850s, time: 0.025147s
Inferrence batch: 7298, total_time: 192.384262s, time: 0.025412s
Inferrence batch: 7299, total_time: 192.409727s, time: 0.025465s
Inferrence batch: 7300, total_time: 192.435234s, time: 0.025507s
Inferrence batch: 7301, total_time: 192.460802s, time: 0.025568s
Inferrence batch: 7302, total_time: 192.486411s, time: 0.025609s
Inferrence batch: 7303, total_time: 192.511738s, time: 0.025326s
Inferrence batch: 7304, total_time: 192.537583s, time: 0.025846s
Inferrence batch: 7305, total_time: 192.563285s, time: 0.025702s
Inferrence batch: 7306, total_time: 192.588950s, time: 0.025665s
Inferrence batch: 7307, total_time: 192.614683s, time: 0.025733s
Inferrence batch: 7308, total_time: 192.640254s, time: 0.025571s
Inferrence batch: 7309, total_time: 192.665680s, time: 0.025426s
Inferrence batch: 7310, total_time: 192.691289s, time: 0.025609s
Inferrence batch: 7311, total_time: 192.716756s, time: 0.025467s
Inferrence batch: 7312, total_time: 192.742061s, time: 0.025306s
Inferrence batch: 7313, total_time: 192.767438s, time: 0.025377s
Inferrence batch: 7314, total_time: 192.792786s, time: 0.025348s
Inferrence batch: 7315, total_time: 192.818089s, time: 0.025303s
Inferrence batch: 7316, total_time: 192.843405s, time: 0.025316s
Inferrence batch: 7317, total_time: 192.868119s, time: 0.024714s
Inferrence batch: 7318, total_time: 192.892785s, time: 0.024666s
Inferrence batch: 7319, total_time: 192.917534s, time: 0.024749s
Inferrence batch: 7320, total_time: 192.942660s, time: 0.025127s
Inferrence batch: 7321, total_time: 192.967918s, time: 0.025258s
Inferrence batch: 7322, total_time: 192.993314s, time: 0.025395s
Inferrence batch: 7323, total_time: 193.018685s, time: 0.025372s
Inferrence batch: 7324, total_time: 193.044163s, time: 0.025478s
Inferrence batch: 7325, total_time: 193.069446s, time: 0.025283s
Inferrence batch: 7326, total_time: 193.094836s, time: 0.025390s
Inferrence batch: 7327, total_time: 193.120236s, time: 0.025400s
Inferrence batch: 7328, total_time: 193.145635s, time: 0.025399s
Inferrence batch: 7329, total_time: 193.171106s, time: 0.025471s
Inferrence batch: 7330, total_time: 193.196691s, time: 0.025585s
Inferrence batch: 7331, total_time: 193.222289s, time: 0.025598s
Inferrence batch: 7332, total_time: 193.247947s, time: 0.025658s
Inferrence batch: 7333, total_time: 193.273687s, time: 0.025740s
Inferrence batch: 7334, total_time: 193.299493s, time: 0.025805s
Inferrence batch: 7335, total_time: 193.325503s, time: 0.026010s
Inferrence batch: 7336, total_time: 193.351761s, time: 0.026258s
Inferrence batch: 7337, total_time: 193.377559s, time: 0.025798s
Inferrence batch: 7338, total_time: 193.403190s, time: 0.025631s
Inferrence batch: 7339, total_time: 193.428732s, time: 0.025542s
Inferrence batch: 7340, total_time: 193.454237s, time: 0.025505s
Inferrence batch: 7341, total_time: 193.479945s, time: 0.025709s
Inferrence batch: 7342, total_time: 193.505511s, time: 0.025565s
Inferrence batch: 7343, total_time: 193.530920s, time: 0.025409s
Inferrence batch: 7344, total_time: 193.556390s, time: 0.025470s
Inferrence batch: 7345, total_time: 193.581799s, time: 0.025409s
Inferrence batch: 7346, total_time: 193.607146s, time: 0.025347s
Inferrence batch: 7347, total_time: 193.631973s, time: 0.024827s
Inferrence batch: 7348, total_time: 193.656735s, time: 0.024762s
Inferrence batch: 7349, total_time: 193.681484s, time: 0.024749s
Inferrence batch: 7350, total_time: 193.706856s, time: 0.025372s
Inferrence batch: 7351, total_time: 193.732079s, time: 0.025223s
Inferrence batch: 7352, total_time: 193.757271s, time: 0.025192s
Inferrence batch: 7353, total_time: 193.782663s, time: 0.025392s
Inferrence batch: 7354, total_time: 193.807901s, time: 0.025238s
Inferrence batch: 7355, total_time: 193.833347s, time: 0.025447s
Inferrence batch: 7356, total_time: 193.858735s, time: 0.025388s
Inferrence batch: 7357, total_time: 193.884229s, time: 0.025494s
Inferrence batch: 7358, total_time: 193.909800s, time: 0.025570s
Inferrence batch: 7359, total_time: 193.935522s, time: 0.025722s
Inferrence batch: 7360, total_time: 193.961190s, time: 0.025669s
Inferrence batch: 7361, total_time: 193.986831s, time: 0.025641s
Inferrence batch: 7362, total_time: 194.012375s, time: 0.025544s
Inferrence batch: 7363, total_time: 194.038096s, time: 0.025721s
Inferrence batch: 7364, total_time: 194.063969s, time: 0.025873s
Inferrence batch: 7365, total_time: 194.089861s, time: 0.025892s
Inferrence batch: 7366, total_time: 194.115579s, time: 0.025718s
Inferrence batch: 7367, total_time: 194.140836s, time: 0.025257s
Inferrence batch: 7368, total_time: 194.166362s, time: 0.025527s
Inferrence batch: 7369, total_time: 194.191953s, time: 0.025591s
Inferrence batch: 7370, total_time: 194.217967s, time: 0.026014s
Inferrence batch: 7371, total_time: 194.243536s, time: 0.025569s
Inferrence batch: 7372, total_time: 194.268977s, time: 0.025442s
Inferrence batch: 7373, total_time: 194.294495s, time: 0.025518s
Inferrence batch: 7374, total_time: 194.319854s, time: 0.025358s
Inferrence batch: 7375, total_time: 194.345413s, time: 0.025560s
Inferrence batch: 7376, total_time: 194.370727s, time: 0.025313s
Inferrence batch: 7377, total_time: 194.396001s, time: 0.025274s
Inferrence batch: 7378, total_time: 194.420722s, time: 0.024721s
Inferrence batch: 7379, total_time: 194.445480s, time: 0.024758s
Inferrence batch: 7380, total_time: 194.470898s, time: 0.025419s
Inferrence batch: 7381, total_time: 194.496328s, time: 0.025430s
Inferrence batch: 7382, total_time: 194.520979s, time: 0.024651s
Inferrence batch: 7383, total_time: 194.546511s, time: 0.025533s
Inferrence batch: 7384, total_time: 194.572081s, time: 0.025569s
