Inferrence batch: 0, total_time: 0.031480s, time: 0.031480s
Inferrence batch: 6555, total_time: 177.489427s, time: 0.025067s
Inferrence batch: 6556, total_time: 177.514948s, time: 0.025522s
Inferrence batch: 6557, total_time: 177.540455s, time: 0.025506s
Inferrence batch: 6558, total_time: 177.566112s, time: 0.025657s
Inferrence batch: 6559, total_time: 177.614539s, time: 0.048427s
Inferrence batch: 6560, total_time: 177.640268s, time: 0.025729s
Inferrence batch: 6561, total_time: 177.666047s, time: 0.025779s
Inferrence batch: 6562, total_time: 177.691812s, time: 0.025765s
Inferrence batch: 6563, total_time: 177.718181s, time: 0.026369s
Inferrence batch: 6564, total_time: 177.744138s, time: 0.025957s
Inferrence batch: 6565, total_time: 177.770083s, time: 0.025945s
Inferrence batch: 6566, total_time: 177.796245s, time: 0.026162s
Inferrence batch: 6567, total_time: 177.822416s, time: 0.026170s
Inferrence batch: 6568, total_time: 177.848397s, time: 0.025981s
Inferrence batch: 6569, total_time: 177.874348s, time: 0.025951s
Inferrence batch: 6570, total_time: 177.900182s, time: 0.025835s
Inferrence batch: 6571, total_time: 177.925933s, time: 0.025751s
Inferrence batch: 6572, total_time: 177.951711s, time: 0.025778s
Inferrence batch: 6573, total_time: 177.977792s, time: 0.026081s
Inferrence batch: 6574, total_time: 178.003740s, time: 0.025949s
Inferrence batch: 6575, total_time: 178.029725s, time: 0.025985s
Inferrence batch: 6576, total_time: 178.055065s, time: 0.025340s
Inferrence batch: 6577, total_time: 178.080389s, time: 0.025323s
Inferrence batch: 6578, total_time: 178.105731s, time: 0.025342s
Inferrence batch: 6579, total_time: 178.130802s, time: 0.025072s
Inferrence batch: 6580, total_time: 178.157460s, time: 0.026658s
Inferrence batch: 6581, total_time: 178.182863s, time: 0.025403s
Inferrence batch: 6582, total_time: 178.208257s, time: 0.025394s
Inferrence batch: 6583, total_time: 178.233694s, time: 0.025437s
Inferrence batch: 6584, total_time: 178.259121s, time: 0.025428s
Inferrence batch: 6585, total_time: 178.284471s, time: 0.025350s
Inferrence batch: 6586, total_time: 178.310394s, time: 0.025923s
Inferrence batch: 6587, total_time: 178.336278s, time: 0.025884s
Inferrence batch: 6588, total_time: 178.361924s, time: 0.025646s
Inferrence batch: 6589, total_time: 178.387685s, time: 0.025761s
Inferrence batch: 6590, total_time: 178.413496s, time: 0.025812s
Inferrence batch: 6591, total_time: 178.439427s, time: 0.025930s
Inferrence batch: 6592, total_time: 178.465431s, time: 0.026004s
Inferrence batch: 6593, total_time: 178.491545s, time: 0.026114s
Inferrence batch: 6594, total_time: 178.517533s, time: 0.025988s
Inferrence batch: 6595, total_time: 178.543599s, time: 0.026066s
Inferrence batch: 6596, total_time: 178.569759s, time: 0.026160s
Inferrence batch: 6597, total_time: 178.596064s, time: 0.026305s
Inferrence batch: 6598, total_time: 178.622038s, time: 0.025974s
Inferrence batch: 6599, total_time: 178.648111s, time: 0.026073s
Inferrence batch: 6600, total_time: 178.673938s, time: 0.025827s
Inferrence batch: 6601, total_time: 178.699756s, time: 0.025817s
Inferrence batch: 6602, total_time: 178.725562s, time: 0.025806s
Inferrence batch: 6603, total_time: 178.751440s, time: 0.025878s
Inferrence batch: 6604, total_time: 178.777267s, time: 0.025827s
Inferrence batch: 6605, total_time: 178.802462s, time: 0.025195s
Inferrence batch: 6606, total_time: 178.827830s, time: 0.025367s
Inferrence batch: 6607, total_time: 178.853000s, time: 0.025170s
Inferrence batch: 6608, total_time: 178.878385s, time: 0.025385s
Inferrence batch: 6609, total_time: 178.903508s, time: 0.025123s
Inferrence batch: 6610, total_time: 178.928650s, time: 0.025142s
Inferrence batch: 6611, total_time: 178.953599s, time: 0.024949s
Inferrence batch: 6612, total_time: 178.978728s, time: 0.025129s
Inferrence batch: 6613, total_time: 179.003914s, time: 0.025186s
Inferrence batch: 6614, total_time: 179.029178s, time: 0.025264s
Inferrence batch: 6615, total_time: 179.054332s, time: 0.025154s
Inferrence batch: 6616, total_time: 179.079523s, time: 0.025191s
Inferrence batch: 6617, total_time: 179.104826s, time: 0.025303s
Inferrence batch: 6618, total_time: 179.130504s, time: 0.025678s
Inferrence batch: 6619, total_time: 179.156570s, time: 0.026067s
Inferrence batch: 6620, total_time: 179.182669s, time: 0.026099s
Inferrence batch: 6621, total_time: 179.208865s, time: 0.026196s
Inferrence batch: 6622, total_time: 179.234991s, time: 0.026125s
Inferrence batch: 6623, total_time: 179.261071s, time: 0.026081s
Inferrence batch: 6624, total_time: 179.287127s, time: 0.026055s
Inferrence batch: 6625, total_time: 179.313096s, time: 0.025969s
Inferrence batch: 6626, total_time: 179.338661s, time: 0.025565s
Inferrence batch: 6627, total_time: 179.364312s, time: 0.025651s
Inferrence batch: 6628, total_time: 179.390108s, time: 0.025796s
Inferrence batch: 6629, total_time: 179.415590s, time: 0.025482s
Inferrence batch: 6630, total_time: 179.441382s, time: 0.025792s
Inferrence batch: 6631, total_time: 179.467108s, time: 0.025726s
Inferrence batch: 6632, total_time: 179.492848s, time: 0.025740s
Inferrence batch: 6633, total_time: 179.518062s, time: 0.025214s
Inferrence batch: 6634, total_time: 179.543264s, time: 0.025202s
Inferrence batch: 6635, total_time: 179.568400s, time: 0.025136s
Inferrence batch: 6636, total_time: 179.593614s, time: 0.025214s
Inferrence batch: 6637, total_time: 179.618800s, time: 0.025187s
Inferrence batch: 6638, total_time: 179.643786s, time: 0.024986s
Inferrence batch: 6639, total_time: 179.668605s, time: 0.024819s
Inferrence batch: 6640, total_time: 179.693603s, time: 0.024998s
Inferrence batch: 6641, total_time: 179.718723s, time: 0.025121s
Inferrence batch: 6642, total_time: 179.743611s, time: 0.024887s
Inferrence batch: 6643, total_time: 179.768477s, time: 0.024867s
Inferrence batch: 6644, total_time: 179.793382s, time: 0.024904s
Inferrence batch: 6645, total_time: 179.818465s, time: 0.025084s
Inferrence batch: 6646, total_time: 179.843688s, time: 0.025223s
Inferrence batch: 6647, total_time: 179.868922s, time: 0.025234s
Inferrence batch: 6648, total_time: 179.894102s, time: 0.025179s
Inferrence batch: 6649, total_time: 179.919403s, time: 0.025301s
Inferrence batch: 6650, total_time: 179.944968s, time: 0.025565s
Inferrence batch: 6651, total_time: 179.970542s, time: 0.025574s
Inferrence batch: 6652, total_time: 179.996325s, time: 0.025783s
Inferrence batch: 6653, total_time: 180.022084s, time: 0.025759s
Inferrence batch: 6654, total_time: 180.047587s, time: 0.025502s
Inferrence batch: 6655, total_time: 180.073664s, time: 0.026078s
Inferrence batch: 6656, total_time: 180.099382s, time: 0.025718s
Inferrence batch: 6657, total_time: 180.124835s, time: 0.025453s
Inferrence batch: 6658, total_time: 180.150095s, time: 0.025259s
Inferrence batch: 6659, total_time: 180.175736s, time: 0.025642s
Inferrence batch: 6660, total_time: 180.201129s, time: 0.025393s
Inferrence batch: 6661, total_time: 180.226814s, time: 0.025685s
Inferrence batch: 6662, total_time: 180.252162s, time: 0.025348s
Inferrence batch: 6663, total_time: 180.276751s, time: 0.024588s
Inferrence batch: 6664, total_time: 180.302502s, time: 0.025752s
Inferrence batch: 6665, total_time: 180.328069s, time: 0.025567s
Inferrence batch: 6666, total_time: 180.353588s, time: 0.025519s
Inferrence batch: 6667, total_time: 180.379521s, time: 0.025933s
Inferrence batch: 6668, total_time: 180.405376s, time: 0.025856s
Inferrence batch: 6669, total_time: 180.430951s, time: 0.025574s
Inferrence batch: 6670, total_time: 180.456296s, time: 0.025346s
Inferrence batch: 6671, total_time: 180.481876s, time: 0.025580s
Inferrence batch: 6672, total_time: 180.507269s, time: 0.025393s
Inferrence batch: 6673, total_time: 180.533004s, time: 0.025735s
Inferrence batch: 6674, total_time: 180.558350s, time: 0.025346s
Inferrence batch: 6675, total_time: 180.584101s, time: 0.025751s
Inferrence batch: 6676, total_time: 180.609771s, time: 0.025670s
Inferrence batch: 6677, total_time: 180.635539s, time: 0.025768s
Inferrence batch: 6678, total_time: 180.661353s, time: 0.025814s
Inferrence batch: 6679, total_time: 180.686884s, time: 0.025531s
Inferrence batch: 6680, total_time: 180.712525s, time: 0.025641s
Inferrence batch: 6681, total_time: 180.738024s, time: 0.025499s
Inferrence batch: 6682, total_time: 180.763674s, time: 0.025650s
Inferrence batch: 6683, total_time: 180.788968s, time: 0.025294s
Inferrence batch: 6684, total_time: 180.814425s, time: 0.025458s
Inferrence batch: 6685, total_time: 180.839783s, time: 0.025358s
Inferrence batch: 6686, total_time: 180.865160s, time: 0.025377s
Inferrence batch: 6687, total_time: 180.890426s, time: 0.025266s
Inferrence batch: 6688, total_time: 180.915731s, time: 0.025305s
Inferrence batch: 6689, total_time: 180.941108s, time: 0.025376s
Inferrence batch: 6690, total_time: 180.966823s, time: 0.025715s
Inferrence batch: 6691, total_time: 180.992188s, time: 0.025365s
Inferrence batch: 6692, total_time: 181.017947s, time: 0.025759s
Inferrence batch: 6693, total_time: 181.043769s, time: 0.025822s
Inferrence batch: 6694, total_time: 181.069560s, time: 0.025791s
Inferrence batch: 6695, total_time: 181.095158s, time: 0.025598s
Inferrence batch: 6696, total_time: 181.120938s, time: 0.025779s
Inferrence batch: 6697, total_time: 181.146752s, time: 0.025815s
Inferrence batch: 6698, total_time: 181.172343s, time: 0.025591s
Inferrence batch: 6699, total_time: 181.198407s, time: 0.026064s
Inferrence batch: 6700, total_time: 181.224129s, time: 0.025722s
Inferrence batch: 6701, total_time: 181.249840s, time: 0.025711s
Inferrence batch: 6702, total_time: 181.275702s, time: 0.025861s
Inferrence batch: 6703, total_time: 181.301730s, time: 0.026029s
Inferrence batch: 6704, total_time: 181.327749s, time: 0.026019s
Inferrence batch: 6705, total_time: 181.353929s, time: 0.026180s
Inferrence batch: 6706, total_time: 181.380034s, time: 0.026105s
Inferrence batch: 6707, total_time: 181.405989s, time: 0.025954s
Inferrence batch: 6708, total_time: 181.431945s, time: 0.025956s
Inferrence batch: 6709, total_time: 181.457838s, time: 0.025892s
Inferrence batch: 6710, total_time: 181.483737s, time: 0.025899s
Inferrence batch: 6711, total_time: 181.509550s, time: 0.025813s
Inferrence batch: 6712, total_time: 181.535342s, time: 0.025792s
Inferrence batch: 6713, total_time: 181.561034s, time: 0.025692s
Inferrence batch: 6714, total_time: 181.587042s, time: 0.026008s
Inferrence batch: 6715, total_time: 181.612287s, time: 0.025245s
Inferrence batch: 6716, total_time: 181.637568s, time: 0.025282s
Inferrence batch: 6717, total_time: 181.662838s, time: 0.025269s
Inferrence batch: 6718, total_time: 181.688487s, time: 0.025649s
Inferrence batch: 6719, total_time: 181.714113s, time: 0.025626s
Inferrence batch: 6720, total_time: 181.739798s, time: 0.025686s
Inferrence batch: 6721, total_time: 181.765531s, time: 0.025733s
Inferrence batch: 6722, total_time: 181.791288s, time: 0.025757s
Inferrence batch: 6723, total_time: 181.817291s, time: 0.026003s
Inferrence batch: 6724, total_time: 181.843228s, time: 0.025937s
Inferrence batch: 6725, total_time: 181.868835s, time: 0.025607s
Inferrence batch: 6726, total_time: 181.894928s, time: 0.026093s
Inferrence batch: 6727, total_time: 181.921105s, time: 0.026178s
Inferrence batch: 6728, total_time: 181.947412s, time: 0.026306s
Inferrence batch: 6729, total_time: 181.973470s, time: 0.026059s
Inferrence batch: 6730, total_time: 181.999487s, time: 0.026017s
Inferrence batch: 6731, total_time: 182.025520s, time: 0.026033s
Inferrence batch: 6732, total_time: 182.051776s, time: 0.026256s
Inferrence batch: 6733, total_time: 182.077910s, time: 0.026134s
Inferrence batch: 6734, total_time: 182.103827s, time: 0.025916s
Inferrence batch: 6735, total_time: 182.129814s, time: 0.025987s
Inferrence batch: 6736, total_time: 182.155606s, time: 0.025792s
Inferrence batch: 6737, total_time: 182.181501s, time: 0.025895s
Inferrence batch: 6738, total_time: 182.207437s, time: 0.025936s
Inferrence batch: 6739, total_time: 182.233294s, time: 0.025857s
Inferrence batch: 6740, total_time: 182.259202s, time: 0.025908s
Inferrence batch: 6741, total_time: 182.285042s, time: 0.025840s
Inferrence batch: 6742, total_time: 182.310856s, time: 0.025815s
Inferrence batch: 6743, total_time: 182.336680s, time: 0.025824s
Inferrence batch: 6744, total_time: 182.362296s, time: 0.025616s
Inferrence batch: 6745, total_time: 182.387813s, time: 0.025517s
Inferrence batch: 6746, total_time: 182.413472s, time: 0.025659s
Inferrence batch: 6747, total_time: 182.439120s, time: 0.025648s
Inferrence batch: 6748, total_time: 182.465483s, time: 0.026363s
Inferrence batch: 6749, total_time: 182.491062s, time: 0.025579s
Inferrence batch: 6750, total_time: 182.516821s, time: 0.025759s
Inferrence batch: 6751, total_time: 182.542481s, time: 0.025660s
Inferrence batch: 6752, total_time: 182.568070s, time: 0.025589s
Inferrence batch: 6753, total_time: 182.593997s, time: 0.025927s
Inferrence batch: 6754, total_time: 182.620002s, time: 0.026005s
Inferrence batch: 6755, total_time: 182.645906s, time: 0.025904s
Inferrence batch: 6756, total_time: 182.671788s, time: 0.025882s
Inferrence batch: 6757, total_time: 182.697628s, time: 0.025840s
Inferrence batch: 6758, total_time: 182.723315s, time: 0.025687s
Inferrence batch: 6759, total_time: 182.749167s, time: 0.025853s
Inferrence batch: 6760, total_time: 182.774981s, time: 0.025814s
Inferrence batch: 6761, total_time: 182.800955s, time: 0.025974s
Inferrence batch: 6762, total_time: 182.826850s, time: 0.025895s
Inferrence batch: 6763, total_time: 182.852612s, time: 0.025761s
Inferrence batch: 6764, total_time: 182.878478s, time: 0.025867s
Inferrence batch: 6765, total_time: 182.904867s, time: 0.026389s
Inferrence batch: 6766, total_time: 182.930868s, time: 0.026001s
Inferrence batch: 6767, total_time: 182.956801s, time: 0.025933s
Inferrence batch: 6768, total_time: 182.982754s, time: 0.025953s
Inferrence batch: 6769, total_time: 183.008705s, time: 0.025951s
Inferrence batch: 6770, total_time: 183.034564s, time: 0.025858s
Inferrence batch: 6771, total_time: 183.060360s, time: 0.025797s
Inferrence batch: 6772, total_time: 183.085953s, time: 0.025593s
Inferrence batch: 6773, total_time: 183.112312s, time: 0.026359s
Inferrence batch: 6774, total_time: 183.137921s, time: 0.025609s
Inferrence batch: 6775, total_time: 183.163611s, time: 0.025690s
Inferrence batch: 6776, total_time: 183.188978s, time: 0.025368s
Inferrence batch: 6777, total_time: 183.214324s, time: 0.025345s
Inferrence batch: 6778, total_time: 183.239597s, time: 0.025274s
Inferrence batch: 6779, total_time: 183.265135s, time: 0.025537s
Inferrence batch: 6780, total_time: 183.290694s, time: 0.025559s
Inferrence batch: 6781, total_time: 183.316420s, time: 0.025726s
Inferrence batch: 6782, total_time: 183.341983s, time: 0.025563s
Inferrence batch: 6783, total_time: 183.367708s, time: 0.025725s
Inferrence batch: 6784, total_time: 183.393181s, time: 0.025472s
Inferrence batch: 6785, total_time: 183.419140s, time: 0.025959s
Inferrence batch: 6786, total_time: 183.444984s, time: 0.025844s
Inferrence batch: 6787, total_time: 183.470891s, time: 0.025907s
Inferrence batch: 6788, total_time: 183.496895s, time: 0.026004s
Inferrence batch: 6789, total_time: 183.522719s, time: 0.025825s
Inferrence batch: 6790, total_time: 183.548622s, time: 0.025902s
Inferrence batch: 6791, total_time: 183.574438s, time: 0.025816s
Inferrence batch: 6792, total_time: 183.600301s, time: 0.025864s
Inferrence batch: 6793, total_time: 183.626167s, time: 0.025866s
Inferrence batch: 6794, total_time: 183.652004s, time: 0.025837s
Inferrence batch: 6795, total_time: 183.677848s, time: 0.025844s
Inferrence batch: 6796, total_time: 183.703729s, time: 0.025881s
Inferrence batch: 6797, total_time: 183.729586s, time: 0.025857s
Inferrence batch: 6798, total_time: 183.755473s, time: 0.025887s
Inferrence batch: 6799, total_time: 183.781305s, time: 0.025831s
Inferrence batch: 6800, total_time: 183.807063s, time: 0.025759s
Inferrence batch: 6801, total_time: 183.832835s, time: 0.025772s
Inferrence batch: 6802, total_time: 183.858362s, time: 0.025527s
Inferrence batch: 6803, total_time: 183.883656s, time: 0.025294s
Inferrence batch: 6804, total_time: 183.909155s, time: 0.025499s
Inferrence batch: 6805, total_time: 183.934390s, time: 0.025235s
Inferrence batch: 6806, total_time: 183.959704s, time: 0.025314s
Inferrence batch: 6807, total_time: 183.984980s, time: 0.025276s
Inferrence batch: 6808, total_time: 184.010626s, time: 0.025645s
Inferrence batch: 6809, total_time: 184.036214s, time: 0.025589s
Inferrence batch: 6810, total_time: 184.061809s, time: 0.025594s
Inferrence batch: 6811, total_time: 184.087501s, time: 0.025692s
Inferrence batch: 6812, total_time: 184.113193s, time: 0.025692s
Inferrence batch: 6813, total_time: 184.138997s, time: 0.025803s
Inferrence batch: 6814, total_time: 184.164755s, time: 0.025759s
Inferrence batch: 6815, total_time: 184.190611s, time: 0.025855s
Inferrence batch: 6816, total_time: 184.216576s, time: 0.025966s
Inferrence batch: 6817, total_time: 184.242492s, time: 0.025916s
Inferrence batch: 6818, total_time: 184.268448s, time: 0.025955s
Inferrence batch: 6819, total_time: 184.294406s, time: 0.025959s
Inferrence batch: 6820, total_time: 184.320375s, time: 0.025969s
Inferrence batch: 6821, total_time: 184.346288s, time: 0.025913s
Inferrence batch: 6822, total_time: 184.372359s, time: 0.026071s
Inferrence batch: 6823, total_time: 184.398252s, time: 0.025893s
Inferrence batch: 6824, total_time: 184.424088s, time: 0.025836s
Inferrence batch: 6825, total_time: 184.450040s, time: 0.025952s
Inferrence batch: 6826, total_time: 184.475894s, time: 0.025855s
Inferrence batch: 6827, total_time: 184.501746s, time: 0.025851s
Inferrence batch: 6828, total_time: 184.527612s, time: 0.025866s
Inferrence batch: 6829, total_time: 184.553427s, time: 0.025815s
Inferrence batch: 6830, total_time: 184.579130s, time: 0.025703s
Inferrence batch: 6831, total_time: 184.604781s, time: 0.025652s
Inferrence batch: 6832, total_time: 184.630429s, time: 0.025648s
Inferrence batch: 6833, total_time: 184.656046s, time: 0.025617s
Inferrence batch: 6834, total_time: 184.681619s, time: 0.025573s
Inferrence batch: 6835, total_time: 184.707280s, time: 0.025661s
Inferrence batch: 6836, total_time: 184.732545s, time: 0.025265s
Inferrence batch: 6837, total_time: 184.758019s, time: 0.025474s
Inferrence batch: 6838, total_time: 184.783502s, time: 0.025483s
Inferrence batch: 6839, total_time: 184.809144s, time: 0.025642s
Inferrence batch: 6840, total_time: 184.834588s, time: 0.025444s
Inferrence batch: 6841, total_time: 184.860307s, time: 0.025720s
Inferrence batch: 6842, total_time: 184.885975s, time: 0.025667s
Inferrence batch: 6843, total_time: 184.911811s, time: 0.025836s
Inferrence batch: 6844, total_time: 184.937613s, time: 0.025802s
Inferrence batch: 6845, total_time: 184.963193s, time: 0.025581s
Inferrence batch: 6846, total_time: 184.989009s, time: 0.025816s
Inferrence batch: 6847, total_time: 185.015033s, time: 0.026024s
Inferrence batch: 6848, total_time: 185.041015s, time: 0.025982s
Inferrence batch: 6849, total_time: 185.067085s, time: 0.026070s
Inferrence batch: 6850, total_time: 185.093127s, time: 0.026042s
Inferrence batch: 6851, total_time: 185.119150s, time: 0.026023s
Inferrence batch: 6852, total_time: 185.145107s, time: 0.025957s
Inferrence batch: 6853, total_time: 185.171229s, time: 0.026122s
Inferrence batch: 6854, total_time: 185.197110s, time: 0.025882s
Inferrence batch: 6855, total_time: 185.223091s, time: 0.025980s
Inferrence batch: 6856, total_time: 185.248919s, time: 0.025828s
Inferrence batch: 6857, total_time: 185.274549s, time: 0.025630s
Inferrence batch: 6858, total_time: 185.300119s, time: 0.025570s
Inferrence batch: 6859, total_time: 185.325595s, time: 0.025476s
Inferrence batch: 6860, total_time: 185.351334s, time: 0.025739s
Inferrence batch: 6861, total_time: 185.376971s, time: 0.025636s
Inferrence batch: 6862, total_time: 185.402646s, time: 0.025675s
Inferrence batch: 6863, total_time: 185.428187s, time: 0.025542s
Inferrence batch: 6864, total_time: 185.453337s, time: 0.025150s
Inferrence batch: 6865, total_time: 185.478622s, time: 0.025285s
Inferrence batch: 6866, total_time: 185.503778s, time: 0.025156s
Inferrence batch: 6867, total_time: 185.529060s, time: 0.025282s
Inferrence batch: 6868, total_time: 185.554440s, time: 0.025380s
Inferrence batch: 6869, total_time: 185.579935s, time: 0.025495s
Inferrence batch: 6870, total_time: 185.605426s, time: 0.025491s
Inferrence batch: 6871, total_time: 185.631120s, time: 0.025694s
Inferrence batch: 6872, total_time: 185.656837s, time: 0.025717s
Inferrence batch: 6873, total_time: 185.682578s, time: 0.025741s
Inferrence batch: 6874, total_time: 185.708261s, time: 0.025683s
Inferrence batch: 6875, total_time: 185.733865s, time: 0.025604s
Inferrence batch: 6876, total_time: 185.759552s, time: 0.025687s
Inferrence batch: 6877, total_time: 185.785256s, time: 0.025704s
Inferrence batch: 6878, total_time: 185.810990s, time: 0.025734s
Inferrence batch: 6879, total_time: 185.837031s, time: 0.026041s
Inferrence batch: 6880, total_time: 185.862705s, time: 0.025674s
Inferrence batch: 6881, total_time: 185.888342s, time: 0.025637s
Inferrence batch: 6882, total_time: 185.913714s, time: 0.025372s
Inferrence batch: 6883, total_time: 185.939223s, time: 0.025509s
Inferrence batch: 6884, total_time: 185.964802s, time: 0.025578s
Inferrence batch: 6885, total_time: 185.990544s, time: 0.025743s
Inferrence batch: 6886, total_time: 186.016096s, time: 0.025552s
Inferrence batch: 6887, total_time: 186.041870s, time: 0.025774s
Inferrence batch: 6888, total_time: 186.067659s, time: 0.025789s
Inferrence batch: 6889, total_time: 186.093280s, time: 0.025621s
Inferrence batch: 6890, total_time: 186.118931s, time: 0.025651s
Inferrence batch: 6891, total_time: 186.144504s, time: 0.025572s
Inferrence batch: 6892, total_time: 186.169959s, time: 0.025455s
Inferrence batch: 6893, total_time: 186.195531s, time: 0.025573s
Inferrence batch: 6894, total_time: 186.220862s, time: 0.025331s
Inferrence batch: 6895, total_time: 186.246128s, time: 0.025265s
Inferrence batch: 6896, total_time: 186.271131s, time: 0.025003s
Inferrence batch: 6897, total_time: 186.296167s, time: 0.025036s
Inferrence batch: 6898, total_time: 186.321392s, time: 0.025225s
Inferrence batch: 6899, total_time: 186.347024s, time: 0.025632s
Inferrence batch: 6900, total_time: 186.372167s, time: 0.025143s
Inferrence batch: 6901, total_time: 186.397742s, time: 0.025574s
Inferrence batch: 6902, total_time: 186.423256s, time: 0.025514s
Inferrence batch: 6903, total_time: 186.449100s, time: 0.025844s
Inferrence batch: 6904, total_time: 186.474774s, time: 0.025675s
Inferrence batch: 6905, total_time: 186.500418s, time: 0.025644s
Inferrence batch: 6906, total_time: 186.526122s, time: 0.025703s
Inferrence batch: 6907, total_time: 186.551740s, time: 0.025619s
Inferrence batch: 6908, total_time: 186.577942s, time: 0.026201s
Inferrence batch: 6909, total_time: 186.603374s, time: 0.025432s
Inferrence batch: 6910, total_time: 186.629220s, time: 0.025846s
Inferrence batch: 6911, total_time: 186.654503s, time: 0.025283s
Inferrence batch: 6912, total_time: 186.679716s, time: 0.025213s
Inferrence batch: 6913, total_time: 186.705291s, time: 0.025575s
Inferrence batch: 6914, total_time: 186.730530s, time: 0.025239s
Inferrence batch: 6915, total_time: 186.755864s, time: 0.025334s
Inferrence batch: 6916, total_time: 186.781476s, time: 0.025611s
Inferrence batch: 6917, total_time: 186.807198s, time: 0.025722s
Inferrence batch: 6918, total_time: 186.833133s, time: 0.025936s
Inferrence batch: 6919, total_time: 186.858877s, time: 0.025744s
Inferrence batch: 6920, total_time: 186.884536s, time: 0.025659s
Inferrence batch: 6921, total_time: 186.910478s, time: 0.025942s
Inferrence batch: 6922, total_time: 186.936139s, time: 0.025661s
Inferrence batch: 6923, total_time: 186.961727s, time: 0.025588s
Inferrence batch: 6924, total_time: 186.987647s, time: 0.025919s
Inferrence batch: 6925, total_time: 187.013659s, time: 0.026012s
Inferrence batch: 6926, total_time: 187.039603s, time: 0.025945s
Inferrence batch: 6927, total_time: 187.065286s, time: 0.025682s
Inferrence batch: 6928, total_time: 187.090673s, time: 0.025387s
Inferrence batch: 6929, total_time: 187.116486s, time: 0.025813s
Inferrence batch: 6930, total_time: 187.142221s, time: 0.025736s
Inferrence batch: 6931, total_time: 187.167909s, time: 0.025687s
Inferrence batch: 6932, total_time: 187.193516s, time: 0.025607s
Inferrence batch: 6933, total_time: 187.219148s, time: 0.025632s
Inferrence batch: 6934, total_time: 187.245170s, time: 0.026022s
Inferrence batch: 6935, total_time: 187.270794s, time: 0.025624s
Inferrence batch: 6936, total_time: 187.296559s, time: 0.025766s
Inferrence batch: 6937, total_time: 187.322351s, time: 0.025792s
Inferrence batch: 6938, total_time: 187.347994s, time: 0.025643s
Inferrence batch: 6939, total_time: 187.373556s, time: 0.025563s
Inferrence batch: 6940, total_time: 187.399320s, time: 0.025764s
Inferrence batch: 6941, total_time: 187.424849s, time: 0.025529s
Inferrence batch: 6942, total_time: 187.450426s, time: 0.025577s
Inferrence batch: 6943, total_time: 187.475697s, time: 0.025271s
Inferrence batch: 6944, total_time: 187.500918s, time: 0.025222s
Inferrence batch: 6945, total_time: 187.526582s, time: 0.025664s
Inferrence batch: 6946, total_time: 187.552190s, time: 0.025608s
Inferrence batch: 6947, total_time: 187.578159s, time: 0.025970s
Inferrence batch: 6948, total_time: 187.603858s, time: 0.025698s
Inferrence batch: 6949, total_time: 187.629697s, time: 0.025839s
Inferrence batch: 6950, total_time: 187.655331s, time: 0.025634s
Inferrence batch: 6951, total_time: 187.681978s, time: 0.026647s
Inferrence batch: 6952, total_time: 187.707834s, time: 0.025856s
Inferrence batch: 6953, total_time: 187.733470s, time: 0.025637s
Inferrence batch: 6954, total_time: 187.759402s, time: 0.025931s
Inferrence batch: 6955, total_time: 187.785335s, time: 0.025934s
Inferrence batch: 6956, total_time: 187.810943s, time: 0.025608s
Inferrence batch: 6957, total_time: 187.836957s, time: 0.026014s
Inferrence batch: 6958, total_time: 187.863077s, time: 0.026120s
Inferrence batch: 6959, total_time: 187.889091s, time: 0.026014s
Inferrence batch: 6960, total_time: 187.915148s, time: 0.026057s
Inferrence batch: 6961, total_time: 187.941419s, time: 0.026271s
Inferrence batch: 6962, total_time: 187.967349s, time: 0.025929s
Inferrence batch: 6963, total_time: 187.993390s, time: 0.026042s
Inferrence batch: 6964, total_time: 188.019340s, time: 0.025949s
Inferrence batch: 6965, total_time: 188.045202s, time: 0.025862s
Inferrence batch: 6966, total_time: 188.071090s, time: 0.025888s
Inferrence batch: 6967, total_time: 188.096900s, time: 0.025810s
Inferrence batch: 6968, total_time: 188.123119s, time: 0.026219s
Inferrence batch: 6969, total_time: 188.148878s, time: 0.025759s
Inferrence batch: 6970, total_time: 188.174733s, time: 0.025856s
Inferrence batch: 6971, total_time: 188.200462s, time: 0.025729s
Inferrence batch: 6972, total_time: 188.225541s, time: 0.025079s
Inferrence batch: 6973, total_time: 188.250575s, time: 0.025034s
Inferrence batch: 6974, total_time: 188.276009s, time: 0.025434s
Inferrence batch: 6975, total_time: 188.301489s, time: 0.025481s
Inferrence batch: 6976, total_time: 188.327213s, time: 0.025723s
Inferrence batch: 6977, total_time: 188.352800s, time: 0.025587s
Inferrence batch: 6978, total_time: 188.378409s, time: 0.025609s
Inferrence batch: 6979, total_time: 188.404157s, time: 0.025748s
Inferrence batch: 6980, total_time: 188.430011s, time: 0.025854s
Inferrence batch: 6981, total_time: 188.455968s, time: 0.025957s
Inferrence batch: 6982, total_time: 188.482010s, time: 0.026042s
Inferrence batch: 6983, total_time: 188.507976s, time: 0.025966s
Inferrence batch: 6984, total_time: 188.534032s, time: 0.026056s
Inferrence batch: 6985, total_time: 188.560113s, time: 0.026082s
Inferrence batch: 6986, total_time: 188.586244s, time: 0.026130s
Inferrence batch: 6987, total_time: 188.612319s, time: 0.026075s
Inferrence batch: 6988, total_time: 188.638566s, time: 0.026247s
Inferrence batch: 6989, total_time: 188.664504s, time: 0.025938s
Inferrence batch: 6990, total_time: 188.690377s, time: 0.025873s
